Evaluating probabilistic queries over imprecise data,Reynold Cheng; Dmitri V Kalashnikov; Sunil Prabhakar,Abstract Many applications employ sensors for monitoring entities such as temperature andwind speed. A centralized database tracks these entities to enable query processing. Due tocontinuous changes in these values and limited resources (eg; network bandwidth andbattery power); it is often infeasible to store the exact values at all times. A similar situationexists for moving object environments that track the constantly changing locations of objects.In this environment; it is possible for database queries to produce incorrect or invalid resultsbased upon old data. However; if the degree of error (or uncertainty) between the actualvalue and the database value is controlled; one can place more confidence in the answersto queries. More generally; query answers can be augmented with probabilistic estimates ofthe validity of the answers. In this paper we study probabilistic query evaluation based …,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,737,10
Analysis of HBV-DNA of 384 Negative Hepatitis B Patients with HBeAg in Jilin Area,ZHAO Yang; ZHAO Chen; WANG Ai-lin; SONG Yu-guo,Objective In order to investigate the relationship between hepatitis B virus serum markers(HBV-M) and HBV deoxyribonucleic acid (HBV-DNA) in negative hepatitis B patients withHBeAg. Methods Three hundred and eighty-four HBV patients with negative HBeAg weredivided into six different groups. HBV-DNA was determined by real-time PCR; HBV-M wasdetermined by ELISA. Results The positive rate of HBV-DNA in HBV patients with HBeAgnegative was (48.7%). Conclusion The positive rate of HBV-DNA were significantdifferences between different models of HBV patients; there were HBV replication in partlyHBV patients with negative HBeAg.,Journal of Beihua University (Natural Science),2008,*,12
MC Gonzalez-Garcia; M. Maltoni Phenomenology with massive neutrinos,G Moortgat-Pick; T Abe; G Alexander; B Ananthanarayan; AA Babich; V Bharadwaj; D Barber; A Bartl; A Brachmann; S Chen; J Clarke; JE Clendenin; J Dainton; K Desch; M Diehl; B Dobos; T Dorland; HK Dreiner; H Eberl; J Ellis; K Flöttmann; H Fraas; F Franco-Sollova; F Franke; A Freitas; J Goodson; J Gray; A Han; S Heinemeyer; S Hesselbach; T Hirose; K Hohenwarter-Sodek; A Juste; J Kalinowski; T Kernreiter; O Kittel; S Kraml; U Langenfeld; W Majerotto; A Martinez; HU Martyn; A Mikhailichenko; C Milstene; W Menges; N Meyners; K Mönig; K Moffeit; S Moretti; O Nachtmann; F Nagel; T Nakanishi; U Nauenberg; H Nowak; T Omori; P Osland; AA Pankov; N Paver; R Pitthan; R Pöschl; W Porod; J Proulx; P Richardson; S Riemann; SD Rindani; TG Rizzo; A Schälicke; P Schüler; C Schwanenberger; D Scott; J Sheppard; RK Singh; A Sopczak; H Spiesberger; A Stahl; H Steiner; A Wagner; AM Weber; G Weiglein; GW Wilson; M Woods; P Zerwas; J Zhang; F Zomer; T Tél; YC Lai,*,Physics Reports,2008,*
Distribution of Hepatitis B virus genotypes/subgenotypes and the relationship between genotypes and precore/core promotor mutaions in Fuzhou,Yan GUO; Neng-xiong ZHENG; Xu YAO; Hui-ling JI; Zhi-wei CHEN; Yan CHEN; Shan XU; Cai-yun ZHANG; Xiao-xia HUANG; Jian-na YANG; Yuan LU,Objective To investigate the distribution of HBV genotypes/subgenotypes and therelationship between genotypes and basic core promoter (T1762/A1764) and precore stopcode (A1896) mutations in Fuzhou. Methods HBV genotypes were detected by PCR usingtype-specific primers; the subgenotypes; T1762/A1764 and A1896 mutations were detectedby PCR-RFLP. Results In 282 specimens; 103 could not be identified successfully; 122 weregenotype B (68.2%); 54 were genotype C (30.2%) and 3 were genotype B+ C (1.7%). In the100 specimen selected from genotype B randomly; 71 were subgenotype Ba (71.0%); 8were subgenotype Bj (8.0%) and 21 (21.0%) could not be identified. In genotype C; 31 wereCe (57.4%); 14 were Cs (25.9%); 1 was Ce+ Cs (1.9%) and 8 (14.8%) could not beidentified. Prevalence of T1762/A1764 was higher in Ce (29.2%) than Ba (3.3%) …,China,2008,*,3
Segmentation to the point clouds of LIDAR data based on change of Kurtosis [6623-58],Y Bao; C Cao; C Chang; X Li; E Chen; Z Li,*,PROCEEDINGS-SPIE THE INTERNATIONAL SOCIETY FOR OPTICAL ENGINEERING,2008,*
Advancement in clinical application of liver-pancreas-duodenal group transplantation,F Meng; Z Chen,*,CHINESE JOURNAL OF HEPATOBILIARY SURGERY,2008,*
Behaviour Research and Therapy Referees for 2007,Frederick Aardema; Maree Jo-Anne Abbott; John RZ Abela; Jonathan Abramowitz; W Stewart Agras; Deane Aikins; Laura B Allen; Lauren B Alloy; Page Anderson; Martin Anson; Martin M Antony; Joanna J Arch; Arnoud Arntz; Gordon JG Asmundson; David W Austin; Yair Bar-Haim; Anna M Bardone-Cone; Thorsten Barnhofer; J Gayle Beck; Eni S Becker; Christopher Beevers; Evelyn Behar; Carolyn Black Becker; Amparo Belloch; Howard Berenbaum; Lindsey Bergman; Amit Bernstein; Sunil Singh Bhar; Martin Bohus; Richard R Bootzin; Theo K Bouman; Autumn E Braddock; Brendan Bradley; Chris R Brewin; Bart Brigidi; Timothy A Brown; Amy M Brown; Kenneth R Bruce; Sandra Bucci; John E Calamari; Manuel G Calvo; Laura Campbell-Sills; Cheryl Carmin; Julia Mary Carroll; Jacqueline C Carter; Corinne Cather; Dianne Chambless; Eunice Chen; Bruce Chorpita; Andrew Christensen; Brian Chu; David A Clark; Greg Clarke; Marylene Cloitre; Patricia Cohen; Meredith E Coles; Veronika Coltheart; Joseph Constans; Michael Conway; Peter Cooper; Myra J Cooper; Jesse Cougle; Brian J Cox; James C Coyne; Catherine Crane; Mark Creamer; Cathy Creswell; G Crombez; Kiara Cromer; Sheila Crowell; John Curry; Lynnda M Dahlquist; Timothy Dalgleish; Graham CL Davey; Peter de Jong; Robert J De Rubeis; Padmal de Silva; Brett Deacon; Lynn L DeBar; Thilo Deckersbach; Jerry L Deffenbacher; Grant James Devilly; Michael J Devlin; Raymond DiGiuseppe; Sona Dimidjian; Helga Dittmar; Helen Ann Doll; Celine Douilliez; Nicki Dowling; David M Dunkley; Emma Dunmore; Kamryn T Eddy; Sarah Jane Egan,*,Behaviour Research and Therapy,2008,*
Permittivity modulation study of multiferroic AlN/NiFe/AlN films,DS Hung; YD Yao; KT Wu; JC Hsu; YC Chen; Y Ding,Abstract This paper reports the dielectric properties of AlN/NiFe/AlN multiferroelectric filmsthat were fabricated by the reactive sputtering system. The permittivity that was relative tothickness and number of NiFe layers was observed from 40 Hz to 30 MHz. In thisinvestigation; we found that the dielectric constant of the AlN/NiFe/AlN/multilayered film wasup to 60 for a nano-scale NiFe interlayer. The data indicated that the dielectric constant ofthe AlN/NiFe/AlN was strongly dependent on the number of the NiFe layers but weak to theirthickness. The dielectric tuniability of AlN/NiFe/AlN was also observed by in this study. Theresults concluded the dielectric-electric variation of AlN films that are modulated by the NiFeferromagnetic layers.(© 2008 WILEY-VCH Verlag GmbH & Co. KGaA; Weinheim),physica status solidi (c),2007,*,12
Dynamic mechanochemistry of seismic slip-nano spherules lubrication,Hidemi Tanaka; W Chen; Y Chen; Y Song; K Ma,Abstract The Chelungpu fault; which was activated during 1999Chi-Chi Earthquake; hadbeen drilled (Hole A; B and C) to recover the earthquake slip zone materials. We presenthere the results of nano-scale observations for identified slip zone materials (Ma; Tanaka etal.; 2006) by using HR-TEM and TXM technique. Minimum size of grains observed under HR-TEM is 3 nm. The grain size distribution for grains larger than 100 nm in diameter follows thefractal law and grain shape is highly irregular. Grains smaller than100 nm show somespecific characteristics; that is; smaller the grains; more the spherical shapes and more equi-granular. Thus; the grains smaller than 100 nm are no longer described by fractaldistribution model. By SAD and EDX analysis under HR-TEM; the nano spherules aremainly composed of crystallized quartz associated with minor amounts of carbonates and …,AGU Fall Meeting Abstracts,2007,*,21
2007 Index IEEE Transactions on Neural Networks Vol. 18,M Abu-Khalaf; J Adamy; RC Alamino; AY Alanis; A Alessandri; AT Alexandridis; E Alhoniemi; E Alpaydin; SI Amari; SB Ameneiro; DG Amorim; CW Anderson; D Anitha; S Areibi; A Artes-Rodriguez; JV Arthur; AF Atiya; T Auld; MR Azimi-Sadjadi; M Baglietto; JM Bailey; SN Balakrishnan; B Banerjee; C Bao; K Basterretxea; S Bhattacharya; DX Bi; SA Billings; O Binah; PK Biswas; G Bloch; L Bo; KA Boahen; NA Borghese; J Bose; G Bosque; A Bouzerdoum; V Boyarshinov; G Brown; MR Buehner; KA Bush; X Cai; AJ Calise; F Camastra; J Cao; L Cao; G Cauwenberghs; GC Cawley; C Cervellera; T Chai; Y Chamaillard; S Chandra; EY Chang; H Chang; CH Chen; LY Chen; S Chen; T Chen; YT Chen; Z Chen; L Cheng; T Cheng; YM Cheung; CT Chiou; HT Cho; FC Chong; KT Chong; TWS Chow; A Cichocki; GG Coghill,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder the primary entry in the Author Index.,IEEE Transactions on Neural Networks,2007,*,21
Enhancing practical research of high-throughput diagnostic techniques in field of epidemiology,Z Chen,Author: Chen Z; Journal: Zhejiang da xue xue bao. Yi xue ban = Journalof Zhejiang University. Medical sciences[2007/11].,Zhejiang da xue xue bao. Yi xue ban= Journal of Zhejiang University. Medical sciences,2007,*,12
Comparison of Various Radiotherapy Planning Strategies for Locally Advanced Hypopharyngeal Cancer Received Resection With Ileocolic Free Flap Reconstruction,Y Chen; H Tai; C Hsieh; Y Leu; H Hsiao; Y Chang,*,International Journal of Radiation Oncology* Biology* Physics,2007,*
Fabrication Interior Micro-structure of Artificial Bone by Squeezing Filament Process,Xilan Feng; Zhiqiang Jiang; Zhongzhong Chen; Shenggang Ma,A new rapid prototyping (RP) technology-air-pressure jet solidification (AJS) system is builtup to fabricate the negative form of artificial bone based on the principle of fused depositionmodeling (FDM) technique. Both fabrication accuracy and uniformity are proposed in thisresearch. From experimental results; it shows that both exact external structure and innerthree dimensions (3D) scaffolds are fabricated in the artificial bone; all these indexes aresatisfy the histological criteria of carrier scaffolds in bone tissue engineering.,Mechatronics and Automation; 2007. ICMA 2007. International Conference on,2007,*,5
The role of intensity modulated radiation therapy for locally advanced hypopharyngeal cancer after resection and ileocolic free flap reconstruction,CH Hsieh; YS Leu; YF Chang; HC Tai; MZ Huang; HT Hsiao; YC Chang; YJ Chen,16521 Background: To estimate the toxicity/efficacy of concurrent chemoradiation therapy(CCRT) and with different modalities for locally advanced hypopharyngeal carcinoma postileocolic free flap reconstruction (ICFR). Methods: Between April 2003 and December 2006;15 patients had enrolled and a total of 13 patients were treated for locally advancedhypopharyeal cancer after resection and ICFR. The majority in group was stage IVa and allwere squamous cell histology. Five were treated with intensity modulated radiation therapy(IMRT)/chemotherapy (CT) and 8 were treated with the conventional radiotherapy (CRT)/CT;both to a median dose of 64.8 Gy. Two to three cycles of CT given concurrent with RT every3 or 4 weeks of cisplatin; 15 mg/m2 iv; D1–5; plus 5-FU; 750 mg/m2 continue infusion; D1–5.Two same regiment of CT had applied monthly after CCRT one month latter for all …,Journal of Clinical Oncology,2007,*,21
Preparation of anti-mouse PGRP-L single-epitope polyclonal antibody,Z He; LY Zhang; ZL Chen,OBJECTIVE: To prepare a single-epitope polyclonal antibody against mouse longpeptidoglycan recognition protein (mPGRP-L). METHODS: B cell dominant epitopes ofmPGRP-L predicted by bioinformatics were synthesized; and the immunogen was preparedby conjugation of the synthetic peptide and the carrier protein key-hole limpet hemocyanin(KLH) by MBS method. The single-epitope polyclonal antibody was obtained by immunizingrabbits with the KLH-peptide conjugate; purified by SPG affinity columns or antigenic peptideaffinity columns; and identified by ELISA and Western blotting. RESULTS ANDCONCLUSION: A dominant epitope in N-terminal region of mPGRP-L; with amino acidsequence of NH (2)-(C) DPHSLSPELQALISEVAQHD-COOH; was chosen and synthesized.The titer of anti-serum of the rabbits immunized with the KLH-peptide conjugate was 1 …,Nan fang yi ke da xue xue bao= Journal of Southern Medical University,2007,*,12
Role of Monocyte-Induced Ca2+ Signaling in Human Retinal Pigment Epithelial Cell Reactive Oxygen Metabolite Production and Apoptosis,D Yang; SG Elner; AL Kindezelskii; X Chen; AJ Clark; HR Petty; VM Elner,Purpose:: Low-grade inflammation is now recognized to play a role in age-related maculardegeneration (AMD). The inflammatory response in AMD lesions is characterized bymononuclear phagocyte and lymphocyte infiltration of the outer blood-retina barrier that isformed by the retinal pigment epithelium (RPE). A key mechanistic element in AMDprogression is RPE dysfunction and apoptotic loss. In this study; we evaluated the role ofmonocyte (Mϕ)-induced sequential RPE Ca 2+ signaling; and reactive oxygen metabolite(ROM) production in RPE apoptosis. Methods:: Primary human RPE cell cultures; freshly-isolated human peripheral Mϕ; and U937 monocytic line were used. Interferon-γ (IFN-γ) ormonocyte chemoattractant protein-1 (MCP-1) was used to activate Mϕ. High-speedfluorescence microscopy was used to visualize Ca 2+ signaling in RPE cells loaded with …,Investigative Ophthalmology & Visual Science,2007,*,12
No Deletion of CFHL1 and CFHL3 Genes in Age-Related Macular Degeneration,K Spencer; Y Chen; MA Hauser; S Schmidt; WK Scott; N Schnetz-Boutaud; A Agarwal; EA Postel; MA Pericak-Vance; JL Haines,Purpose:: Age-related macular degeneration (AMD) impairs central vision and interfereswith normal daily tasks for as many as 7.5 million Americans. Much progress has been madein identifying genetic risk factors for AMD; including both susceptibility variants andprotective haplotypes in the complement factor H (CFH) gene on chromosome 1. Recently;deletion of the" CFH-like" genes CFHL1 and CFHL3 was found to be segregating with aparticular CFH haplotype; and deletion of these genes was suggested to be protective forAMD (Hughes et al. 2006). Methods:: We genotyped 3 tag SNPs from the original CFHputative deletion-carrying haplotype that perfectly differentiate this haplotype (GAA atrs2019724; rs1831281; and rs3753396); and identified 20 homozygotes (8 cases and 12controls) for the potential deletion out of our full dataset of 437 cases and 160 controls …,Investigative Ophthalmology & Visual Science,2007,*,18
