Efficient similarity joins for near-duplicate detection,Chuan Xiao; Wei Wang; Xuemin Lin; Jeffrey Xu Yu; Guoren Wang,Abstract With the increasing amount of data and the need to integrate data from multipledata sources; one of the challenging issues is to identify near-duplicate records efficiently. Inthis article; we focus on efficient algorithms to find a pair of records such that their similaritiesare no less than a given threshold. Several existing algorithms rely on the prefix filteringprinciple to avoid computing similarity values for all possible pairs of records. We proposenew filtering techniques by exploiting the token ordering information; they are integrated intothe existing methods and drastically reduce the candidate sizes and hence improve theefficiency. We have also studied the implementation of our proposed algorithm in stand-alone and RDBMS-based settings. Experimental results show our proposed algorithms canoutperform previous algorithms on several real datasets.,ACM Transactions on Database Systems (TODS),2011,559
PDB57 Cost-Effectiveness of Adding a Pharmacist to the Primary Care Team for the Management of Type 2 Diabetes Patients,J Yu; B Shah; EJ Ip; J Chan,*,Value in Health,2012,1
Updating typical XML views,Jixue Liu; Chengfei Liu; Theo Haerder; Jeffery Xu Yu,Abstract View update is the problem of translating an update to a view to some updates tothe source data of the view. In this paper; we formally define the problem; show the factorsdetermining XML view update translation; and propose a translation solution for two specificbut typical settings of the view update problem. We prove that the translated source updatesare precise and they generalize the solutions to the problem with similar settings in therelational database.,International Conference on Database Systems for Advanced Applications,2012,1
Degradation of organic contaminants with biological aerobic fermentation in sewage sludge dewatering and its influencing factors,Jie Yu; Guodi Zheng; Ding Gao; H Liu; T Chen,*,Shengtai Xuebao/Acta Ecologica Sinica,2012,1
Chromium-induced hearing loss in rats and the protective effect of copper and manganese.,Ke Zhan; Shurong Wu; Xiaokang Ji; Ning Li; Jiang Yu; Xibao Gao,Abstract Objective: To study the auditory changes caused by chromium and the possibleantagonistic effects of copper and manganese against these changes. Material and method:20 male and 20 female Wistar rats were randomly divided into four equal groups (controlgroup; Cr poisoning group; and Cu or Mn protective group). After 30d raising; the auditorybrainstem responses (ABR) were performed and the level of element Cr in the rat serum wasdetermined. Results: Exposure of rats to K< sub> 2</sub> Cr< sub> 2</sub> O< sub>7</sub> provoked auditory damages with the flatness of the ABR waves and a significantprolongation of I and II latencies in ABR waves (p &lt; 0.05). These ABR changes weresignificantly attenuated in rats of the protective groups. The peaks of ABR waves in thepoisoning group were obviously reduced compared with the control group (p &lt; 0.05) …,Trace Elements & Electrolytes,2012,1
Effects of Huoxue Jiedu recipe on retinopathy in diabetic rats,Qing Yao; Jing Han; Jun-Da Yu,Abstract To study the effects of Huoxue Jiedu Recipe (HJR) on the hemodynamics of centralretinal artery (CRA) and central retinal vena; as well as the morphology of blood vessels ofdiabetic rats. Sixty SD rats were selected and fasted for 12 h. Streptozotocin (STZ; 65 mg/kg)was intraperitoneally injected to induce diabetic rat models. The modeled rats wererandomly divided into the model group; the high dose HJR group (15.4 g/kg); the middledose HJR group (7.70 g/kg); the low dose HJR group (3.85 g/kg); and the Doxium Capsulegroup (the Western medicine group; 0. 167 g/kg); 10 in each group. Another 10 rats wererecruited as the normal control group. Equal volume of distilled water was given to rats in thenormal control group. The intervention was carried out once daily in each group; totally for20 weeks. The peak systolic velocity (PSV); the end diastolic velocity (EDV); the mean …,Zhongguo Zhong xi yi jie he za zhi Zhongguo Zhongxiyi jiehe zazhi= Chinese journal of integrated traditional and Western medicine,2012,1
Correlation of large artery stiffness and coronary flow velocity reserve,YT Hao; YZ Zhang; JM Mao; LY He; J Yu; C Wang; JL Feng; JB Liu; XH Feng; TP Hong; G Wang,OBJECTIVE: Coronary flow velocity reserve (CFVR) is an important indicator of coronaryendothelial functions and microcirculation. Pulse wave velocity (PWV) reflects the degree ofaortic sclerosis and it is an independent predictor of cardiovascular events. The presentstudy was designed to evaluate the correlation of large artery stiffness and CFVR.METHODS: A total of 101 consecutive subjects were enrolled to measure the brachial-anklepulse wave velocity (baPWV). According to the presence or absence of higher baPWV (>1400 cm/s); they were divided into 2 groups. Transthoracic echocardiography was employedto measure coronary flow velocity in coronary left anterior descending (LAD). Then after anintravenous infusion of adenosine triphosphate; the velocity of blood flow was measuredwhen the vessel was in maximal dilation. The ratio of flow velocity of those in maximal …,Zhonghua yi xue za zhi,2012,1
Computer models of laser ablation in liquids,Laurent Lewis; D Perez,Because the sequence of events that leads to laser ablation; which may be defined as thecollective ejection of matter (ions; atoms; clusters; nanoparticles; etc.) following irradiation byultrashort; intense bursts of light; is formidably complex; the usual analytical tools oftheoretical physics are unable to account for the whole spectrum of relevant processestaking place in the target; and thus cannot provide a thorough understanding of the physicalmechanisms that underlie the phenomenon; as well as the physical nature of the structuralmodifications inflicted to the system following the absorption of energetic photons; notably inthe so-called heataffected zone. To make the problem even more difficult; the process takesplace on an unusually wide range of length and timescales. In view of these difficulties;computer simulations are; in spite of their limitations; an excellent route to understanding …,Laser Ablation in Liquids. Principles and Applications in the Preparation of Nanomaterials; Yang; G.; Ed,2012,1
Thermodynamic study of CO 2 and N 2 adsorption on modified activated carbon monolith,JY CHEN; ZW LIU; Ping LI; Jianguo YU,Activated carbon (AC) monolith has the advantages of higher specific surface area; multichannels of pores; higher adsorption and desorption rates and lower pressure drop. So it isgenerally considered as a promising adsorbent material to capture CO2. In this paper; twocommercial coal/coconut AC monoliths were used as adsorbents to capture CO2 from fluegas. These adsorbent materials were soaked in K2CO3 solution to improve CO2 adsorptioncapacity and selectivity of CO2/N2. Adsorption equilibrium isotherms of CO2 and N2 oncoal/coconut AC monoliths (before/after soaking in K2CO3 solution) were measured byusing magnetic suspension balance. The experimental data were fitted with Langmuir; multi-site Langmuir and Virial models; respectively. Three models fitted well with the measuredisotherms in the whole experimental range; and Langmuir model was the best one.,CIESC Journal,2012,1
Fractal characteristics of soil aggregate structure under typical forests in Jiuqu Stream ecological conservation area,Ling Li; YL Liang; Yu Zhang; HH Jiang; JH Cheng; Yan Zhou; JA Yu,The fractal characteristics of soil aggregate structure under 4 typical categories of forests orplantations; ie; secondary broad-leaved forest; Pinus massoniana plantation; bambooplantation and tea plantation in Jiuqu Stream Ecological Conservation Area in FujianProvince were studied; and the relationship between the fractal dimension and soil MWD;GMD; physical and chemical properties was analyzed. The results showed that the fractaldimension of soil aggregate structure of the 4 typical categories of vegetation under the dryand wet sieving conditions was ranged within 2.375~ 2.658 and 2.627~ 2.863; respectively.The order of fractal dimension of soil aggregate structure sampled at depth of 0~ 20 cm; 20~40 cm and 40~ 60 cm from the 4 typical categories of vegetation was evergreenbroadleaved forest bamboo plantation Pinus massoniana plantation tea plantation; which …,Journal of Southwest Forestry University,2012,1
Multi-time scale characteristics of drought and flood based on Z index in Hebei province,Hong Wang; JH Yu; ZT Li,Based on the precipitation data from 73 weather stations in Beijing; Tianjin and Hebeiprovince from 1961 to 2009; the characteristics of drought and flood were analyzed withmethods of a trend analysis and a wavelet analysis. The results indicate that Z index of theannual precipitation is in a decreasing trend in recent 49 years and there exists multi-timescale characteristics. The cycles are 7years; 9 years and 15 years. Z index of summerprecipitation is also in a decreasing trend and its cycle is 15 years; while Z indices of otherseasons are in increasing trends and the significant cycles are 10-11 years.,J Meteorol Environ,2012,1
DNA cohesion through bubble–bubble recognition,Hang Qian; Jinwen Yu; Pengfei Wang; Quan-Feng Dong; Chengde Mao,Successful; tile-based self-assembly of DNA nanostructures depends on well-definednanomotifs and predictable inter-tile interactions. 1–6 Great efforts have been devoted to thedevelopment of DNA nanomotifs; 1–25 but little progress has been made for novel inter-tileinteractions besides sticky-end cohesion. Three noticeable exceptions are ParanemicCrossover (PX) interaction; 26 T-junctions; 27 and edge-sharing. 28 Here we report a novelinter-tile interaction: bubble–bubble association that does not require any free DNA ends.Fig. 1 illustrates the reported intermolecular DNA bubble–bubble cohesion; which results ina parallel double crossover (P-DX) structure. 29 P-DX is generally regarded as unstable andits component strands often form a mixture of alternative DNA complexes with differentmolecular weights. The ill-behaviour of P-DX is attributed to strong electrostatic repulsion …,Chemical Communications,2012,1
