Self-trapping of partially spatially incoherent light,Matthew Mitchell; Zhigang Chen; Ming-feng Shih; Mordechai Segev,Optical spatial solitons have been extensively studied during the last three decades[1]. Self-trappingof optical beams occurs when diffraction is exactly balanced by self- focusing due to an opticalnonlinearity [2]. Self-focusing was first studied in gases [3]; fluids [4]; and solids [5] which possessKerr-like nonlinearities. It has been found that self-trapping of a two dimensional beam in Kerrme- dia is unstable; which leads to catastrophic self-focusing [6] and eventually to beambreakup. Furthermore; even self-trapping of a one dimensional beam in a bulk Kerr mediumis unstable: It suffers from transverse instabil- ities that lead to beam breakup and filamentation[7]. Thus only self-trapping of a one dimensional beam in a slab waveguide is stable in a Kerrmedium [5]. Theoret- ical studies have shown that saturable Kerr media should be able to supportstable self-trapping of a two dimen- sional beam [8]. The first … FIG.2. Photographs of …,Physical review letters,1996,489
The Effects of Nonlinearity in Frequency Sweep on the Range Precision and Range Resolution of LFMCW Radar [J],Chen Zhuming; Ding Yiyuan; Xiang Jingcheng,Linear frequency modulation continuous wave (LFMCW) radar has high theoretical rangeprecision and range resolution; but its practical range precision and range resolution willdecrease because of its inherent nonlinearity in frequency sweep. This paper analysestheoretically the effects of the nonlinearity on the range precision and range resolution ofLFMCW radar according to its echo power spectrum; and gives accurately theoreticalgrounds for outside correction of the nonlinearity of LFMCW radar.,Acta Electronica Sinica,1999,7
THE LOGARITHMIC LIKELIHOOD RATIO AND AN ANALYTIC APPROACH TO PROVING STRONG LIMIT THEOREMS FOR DISCRETE RANDOM VARIABLES,Liu Wen; Chen Zhigang,CHINESE JOURNAL OF MATHEMATICS Vol. 23; No. 4; pp. 371-382; December 1995 … THELOGARITHMIC LIKELIHOOD RATIO AND AN ANALYTIC … APPROACH TO PROVING STRONGLIMIT THEOREMS FOR … Abstract. In this paper an analytic approch to prove the strong limittheorems for discrete random variables is presented; and by using the notion of logarithmic likelihoodratio some extensions of the strong law of large numbers are obtained … In previous worksstrong limit theorems were commonly investigated through the application of powerful probabilistictools (eg; see [2]. pp. 336-385). In [4] Etemadi provided an elementary proof of the strong lawof large numbers which; although simpler than the proofs common in most "textbooks" (see Durretťsbook for the proof); use the same basic probabilistic results except Kolmogorov's inequality. Inthis paper we present a new analytical approach to investigate the strong limit theorems …,Chinese Journal of Mathematics,1995,7
Long-term polarization relaxation effects in semicrystalline PVDF films,Huang Xuexiong; Chen Zhifen; Zou Weiqin; Liu Yushu; Li Jingde,Abstract The long-term polarization relaxation of semicrystalline PVDF near roomtemperature has been studied. The relationships were found to be similar to those of freerelaxation in ferroelectric ceramics. There are several mechanisms for the relaxation effectsfor different stimulation conditions. On the basis of the similarity between the behavior ofsemicrystalline PVDF and ferroelectric ceramics; these phenomena are assumed to be dueto space charges existing in the PVDF.,Ferroelectrics,1990,7
Microstructure; mechanical and creep properties of high Ca/Al ratio Mg-Al-Ca alloy,Di Xiao; Zhenghua Chen; Xin Wang; Mengjun Zhang; Ding Chen,Abstract In the present study; the microstructure; mechanical and creep properties of Mg-3.7Al-3.8 Ca (AC4a); Mg-4.4 Al-4.5 Ca (AC4b) and Mg-4.9 Al-5Ca (AC5) alloys wereinvestigated. Direct water-cooling semi-continuous ingots were subject to hot extrusion at673 K with the extrusion ratio of 16: 1. After being extruding; these Mg-Al-Ca alloys turnedinto situ composites consisting of ɑ-Mg (solid solution)+ Al 2 Ca. Such alloys showed highstrength at high temperatures. The ultimate tensile strength of as-extruded AC4b at 448 Kand 523 K are 200 MPa and 112 MPa; respectively. The strain rate sensitivity exponent; m;estimated from the slope of the stress-strain curve; exhibits from 0.11 to 0.14; implying thatclimb-controlled dislocation creep could be a dominant deformation process of AC4a; AC4band AC5. During the creep test; the creep properties of as-extruded AC5 is better than …,Materials Science and Engineering: A,2016,6
Light localization and nonlinear beam transmission in specular amorphous photonic lattices,Peigen Ni; Peng Zhang; Xinyuan Qi; Jianke Yang; Zhigang Chen; Weining Man,We demonstrate specular photonic “lattices” with random index variations at disorderedpositions of lattice sites. These amorphous lattice structures; optically induced in a bulknonlinear crystal; remain invariant during propagation since they are constructed fromrandom components residing on a fixed ring in momentum space. We observe linear spatiallocalization of a light beam when probing through different “defect” points in such specularlattices; as well as the nonlinear destruction of localized modes. In addition; we illustrate thepossibility of image transmission through the disordered lattices; when a self-defocusingnonlinearity is employed.,Optics express,2016,6
Multimodal imaging evaluations of focal choroidal excavations in eyes with central serous chorioretinopathy,Yao Wang; Zhi-Qing Chen; Wei Wang; Xiao-Yun Fang,Purpose. To investigate the prevalence and characteristics of focal choroidal excavation(FCE) concurrent with central serous chorioretinopathy (CSC) using multimodal imaging.Methods. This was a retrospective single-institution study. Clinical features and multimodalimaging findings were analyzed in eyes with CSC and FCEs; using imaging methodsincluding optical coherence tomography (OCT); OCT angiography (OCTA); fluoresceinangiography (FA); indocyanine green angiography (ICGA); fundus autofluorescence (FAF);and multispectral imaging. Results. Seventeen patients (4.8%) with 21 FCEs (19 eyes) werefound among 351 consecutive Chinese patients with CSC. Chronic CSC represented 47.1%of those cases. Window defects in 12 lesions identified through FA andhypoautofluorescence in 13 lesions identified through FAF revealed retinal pigment …,Journal of ophthalmology,2016,6
Oxidation of olefins using atmospheric oxygen atoms initiated by tert-butylhydroperoxide or hydrogen peroxide with silver nanoparticles deposited on MCM-41 as cat...,Zhichao Chen; Rudy L Luck,Silver nanosized particles were grown on the surface and in the channels of mesoporoussilica (MCM-41) by stirring a mixture of AgNO3 and polyvinylpyrrolidone (PVP) in ethyleneglycol in a 1: 20 weight ratio with MCM-41 for 1 h. The heterogeneous product was analysedby BET surface area and X-ray powder diffraction measurements; as well as TEM imageswhich indicated that 5 to 20 nm sized Ag particles were on the surface of MCM-41. The driedmaterial; suspended in a mixture of 1; 2-dichloroethane and acetonitrile and in the presenceof tBuOOH held at 80° C for 24 h; was capable of the oxidation of the olefins (Z)-cyclooctene;cyclohexene; styrene and indene resulting in a variety of oxidized products. Comparableoxidation was also accomplished in a green solvent mixture consisting of 3% NaCldissolved in H2O and tBuOH (1: 1 by volume). The catalyst was active for five sequential …,Green Chemistry,2016,6
Exenatide Reduces Tumor Necrosis Factor-α-induced Apoptosis in Cardiomyocytes by Alleviating Mitochondrial Dysfunction,Yuan-Yuan Cao; Zhang-Wei Chen; Yan-Hua Gao; Xing-Xu Wang; Jian-Ying Ma; Shu-Fu Chang; Ju-Ying Qian; Jun-Bo Ge,Background: Tumor necrosis factor-α (TNF-α) plays an important role in progressivecontractile dysfunction in several cardiac diseases. The cytotoxic effects of TNF-α aresuggested to be partly mediated by reactive oxygen species (ROS)-and mitochondria-dependent apoptosis. Glucagon-like peptide-1 (GLP-1) or its analogue exhibits protectiveeffects on the cardiovascular system. The objective of the study was to assess the effects ofexenatide; a GLP-1 analogue; on oxidative stress; and apoptosis in TNF-α-treatedcardiomyocytes in vitro. Methods: Isolated neonatal rat cardiomyocytes were divided intothree groups: Control group; with cells cultured in normal conditions without intervention;TNF-α group; with cells incubated with TNF-α (40 ng/ml) for 6; 12; or 24 h withoutpretreatment with exenatide; and exenatide group; with cells pretreated with exenatide …,Chinese medical journal,2015,6
Alterations in the functional connectivity of a verbal working memory-related brain network in patients with left temporal lobe epilepsy,Wenli Huang; Donghong Huang; Zirong Chen; Wei Ye; Zongxia Lv; Limei Diao; Jinou Zheng,Abstract The aim of this study was to investigate the alterations in a verbal working memory(VWM)-related network in left temporal lobe epilepsy (lTLE) at rest. We evaluated 14 patientswith lTLE and 14 control subjects by resting-state functional connectivity (RSFC). The regionof interest was defined by the voxel with the highest Z-score during a VWM task according tofunctional magnetic resonance imaging in 16 healthy volunteers. Our study revealed that thenetwork of RSFC was similar to the task-induced network in the healthy volunteers.Moreover; the patients with lTLE exhibited significantly decreased RSFC in the bilateralmiddle frontal gyrus; the inferior frontal gyrus and the inferior parietal lobule at restcompared to the control subjects. We found no significant correlation between the meanreaction time of the accurate responses in a 2-back task and the mean z-values within the …,Neuroscience letters,2015,6
Left ventricular remodeling with preserved function after coronary microembolization: the effect of methylprednisolone,Jianying Ma; Juying Qian; Shufu Chang; Zhangwei Chen; Hang Jin; Mengsu Zeng; Yunzeng Zou; Junbo Ge,Background The objective of this study was to evaluate changes in left ventricular ejectionfraction (LVEF) and left ventricular remodeling after coronary microembolization (CME) andto investigate the protective effects of methylprednisolone (MTP). Methods CME wasinduced by injection of microspheres (42 μm Dynospheres) into left anterior descendingartery of mini swine. The animals were divided into two groups. Group 1 (n= 9) received120;000 microspheres and Group 2 (n= 7) received 120;000 microspheres followingintravenous administration of 30 mg/kg MTP. Contrast-enhanced magnetic resonanceimaging (CeMRI) was performed at baseline; 6 h after intervention; and 1 week later. ResultsIn Group 1; LVEF was significantly decreased at 6 h but recovered 1 week. This wasaccompanied by continuing left ventricular remodeling. In Group 2; LVEF remained …,European journal of medical research,2014,6
Research progress and application prospect of Airy beams,Ze ZHANG; Yi HU; JuanYing ZHAO; Peng ZHANG; ZhiGang CHEN,Over the last half-dozen years; Airy beams have attracted a great deal of interests due totheir non-diffraction; self-bending and self-healing properites. These beams arise from thesolution of the paraxial wave equation; with their optical field distribution expressed by theAiry function. In recent years; research on Airy beams has spanned from theory toexperiment; from linear to nonlinear regimes; and from fundamental understanding toapplication potentials. Thus far; Airy beams have been proposed and highly touted forapplications in a variety of areas including optical micro-particles manipulation; generationof optical bullets; generation of curved plasma channels; routing of surface plasmonpolaritons; creating curved electron beams without any external field; and formation of Airybeam lasers; to name just a few. These promising applications have further advanced the …,Chinese Science Bulletin,2013,6
