From region encoding to extended dewey: On efficient processing of XML twig pattern matching,Jiaheng Lu; Tok Wang Ling; Chee-Yong Chan; Ting Chen,Abstract Finding all the occurrences of a twig pattern in an XML database is a core operationfor efficient evaluation of XML queries. A number of algorithms have been proposed toprocess a twig query based on region encoding labeling scheme. While region encodingsupports efficient determination of structural relationship between two elements; we observethat the information within a single label is very limited. In this paper; we propose a newlabeling scheme; called extended Dewey. This is a powerful labeling scheme; since from thelabel of an element alone; we can derive all the elements names along the path from theroot to the element. Based on extended Dewey; we design a novel holistic twig joinalgorithm; called TJFast. Unlike all previous algorithms based on region encoding; toanswer a twig query; TJFast only needs to access the labels of the leaf query nodes …,Proceedings of the 31st international conference on Very large data bases,2005,379
Analysis on epidemic situation of viral hepatitis in a military unit during 2000 to 2009,Qing LI; Zhan-wei GONG; Juan LU,Objective To understand the epidemiological status of viral hepatitis in a military unit; andprovide evidences for marking prevention strategy. Method The viral hepatitis report datafrom 2000 to 2009 of a military unit were analyzed by FoxPro and Excel software. Results1808 cases of viral hepatitis were reported during 2000 to 2009; and the incidence rateshowed downtrend year by year; but it was still on the top of the list of all infectious diseasesevery year. In all type of virus hepatitis; the incidence of type A hepatitis was 5.64%; type Bwas 62.61%; type C was 11.23%; type E was 2.10%; and the unclassified hepatitis was18.42%. Viral hepatitis was reported in every month; but most of the cases were concentrateduring in May to Sep; it accounted for 49.9% of all the total. Males were more than females;soldiers and cadres were the morbidity main body; they were 46.85% and 35.23 …,*,2011,*
Interpretation of Each Parameter in Wind Load Standard Value Calculation Formula of Load Code,Ming-fei CHEN; Chao XU; Yu-ming LIU; Jing LU; Hong-yun WANG; Hu PENG; Na-na ZONG,Wind load standard value formula have been applied in almost all wind-resistant design ofstructures; but many engineers do not really understand the significance and the origin ofvarious parameters in the formula; only inquire the schedule provided by specificationmechanically. When in the face of the status that the appropriate parameter values in theschedule are not available; many engineers are at a loss even randomly valuing; whichoften lead the design results to be not entirely economic or too low reserve. Based on theprovisions of part of wind load in《 Load code for the design of building structures》 andcombined with the Papers and books about wind load parameters' selection in recent years.the paper briefly introduces the meaning of the parameters in the wind load standard valuecalculation formula to help engineers select the parameter values and apply the formula …,Construction & Design for Project,2011,*
Review of the Application for Use of Laboratory Animal in Medical University,Xia MENG; Ya-fei CHI; Jing LU; Ju WANG,The application for use of laboratory animal is essential to laboratory animal management inmedical universities. In addition; application design is the core part. In this review; theauthors discussed how to establish the application system for managing and usinglaboratory animal in medical universities through combining the experiences of laboratoryanimal management in the medical universities of Europe and America to the status ofmanagement in China.,Laboratory Animal Science,2011,*
Bardeen's Contribution to Inventing the Point-contact Transistor,Xin-Jie HOU; Jian-guo LU; Jing-Xiao Yang,From minority-carrier injection; invention of the point-contact transistor; transistor oscillatorand amplifier circuit; importance of the point-contact transistor; the article expoundsBardeen's contribution to inventing the first transistor; point-contact transistor.,Journal of Henan Normal University (Natural Science Edition),2011,*
Joint toxicity of 3 pesticides and 3 heavy metals on Photobacterium phosphoreum,Li-min SU; Hui-qing LIU; Zhi-qun LI; Zhu-jun TIAN; Jun LU; Feng ZHAO; Xiao-lin ZHU,Joint toxicities of binary mixtures of 3 pesticides and heavy metals Cu; Zn; Cd onPhotobacterium phosphoreum at different proportions-toxic unit ratios of 1∶ 1; 1∶ 3; 3∶ 1were studied using microtox method. Additional index was adopted to evaluate the joint toxiceffects. It was found that binary mixtures of Cu and 3 pesticides mainly showed antagonisticeffects; the toxicity of carbofuran was weakened most; then cypermethrin; however toxicity ofdeltamethrin was slightly enhanced when combined with Cu. Binary mixtures of Zn and 3pesticides mainly showed antagonistic effects and different effects were found at different Znproportions. Binary mixtures of Cd and 3 pesticides mainly showed addition effects; themixtures of Cd and cypermethrin showed addition effects close to antagonistic; the mixturesof Cd and deltamethrin showed clearly addition effects; however the effects of Cd and …,Journal of Northeast Normal University (Natural Science Edition),2011,*
Study on applicability of forest fire detecting algorithms by Remote Sensing,Jian LI; Xiaoling CHEN; Jianzhong LU; Shoujing YIN; Shunying LUO,This paper explored the applicability of three commonly used satellite fire detectingalgorithms (threshold-based; contextual and fuel mask); to different regions; climates andremote sensors by using nearly synchronous MODIS and HJ dataset of two different forestfire incidents. The results show that; threshold-based algorithm is more efficient but lack ofapplicability; while contextual algorithm is flexible and stable to external environment. Boththreshold-based and contextual algorithm couldn't remove false fire detections caused bynonvegetated area. As an effective supplementary mean; fuel mask algorithm couldefficiently find false alarms due to bared land and human productive activities. For theregular operation of forest fire detecting; contextual algorithm is recommended due to itsbetter applicability.[Fund]: 国家科技支撑项目 (2008BAK49B01);; 武汉市科技计划项目 …,Journal of Huazhong Normal University (Natural Sciences),2011,*
Generating Scenarios for Simulation Modeling of Container Ship Arrivals,Jie Chen; Jing Lu; Shi Long Qi,Abstract: Article Preview Article Preview To provide effective strategies for the increasingtraffic and future terminal development; in investigating ways in which terminals can improvethe capacity and efficiency; this paper outlines a generic simulation model in scenario ofexperiments for a given terminal on the software of Witness; which can be adapted by somespecific terminal. The aim of this model is to measure the terminal capacity and servicequality in scenarios of changed inter arrival times and different arrival schedules. It is a toolfor measuring and improving the efficiency of terminal with given ship arrival scenarios;which can provide a useful guide for terminal decision-makers and operators.,Applied Mechanics and Materials,2011,*
Effects of Oxygen-Deficient Ambience Annealing on Polycrystalline Y2O3 Film,Jin Ping Zhang; Yuan Dao Chen; Gu Zhen Zhou; Ji Lin Lu,Abstract: Article Preview Article Preview Polycrystalline Y 2 O 3 thin films have beenprepared by radio frequency (RF) reactive sputtering. The topographies of Y 2 O 3 films wereshown by AFM. The XPS measurement has found the interfacial silicates and theamorphous silicon sub-oxide (SiO x) interfacial layer which is also indicated by the FTIRinvestigation. The interfacial reactions have been induced by an oxygen-deficient or oxygen-sufficient reaction environment at Y 2 O 3/Si interface.,Advanced Materials Research,2011,*
Mobile Assessment System–MES,Joan Lu,This software is open; conversational; responsive and equipped with a set of advancedtechnologies in Smartphone; data management; communication and wireless responsetechnologies. This system has achieved the following specifications: Automaticallymarking/grading; interactive monitoring and randomisation of questions; and theadvantages: 1) ubiquitous for web based application so that users can use Internetconnected devices without specific requirements for purchasing devices; 2) flexible foroperating system based applications; eg compatible with four popular mobile operatingsystems; ie iOS; Android; Windows and Symbian; thus; easy for users to use their owndevices; 3) authentication and encryption when the data is needed; 4) allow user input forboth text and images; 5) interactive monitoring to observe student performance during …,*,2011,*
Multiple Factors Cox Model Analysis for Postoperative Survival of Laryngeal Squamous Carcinoma in 89 Cases [J],Mei WU; Zhi-guo HAN; Jin-shan LU; Jin ZHANG; Liang TANG,Objective: To study relative factors which influence the survival time of postoperativelaryngeal carcinoma. Methods: Retrospective collected the information about 89 cases oflaryngeal carcinoma which had been operated from Jan 1997 to Dec 2006; to analysis theinfluence about factors include oncologic and parasitifer and postoperative therapy topostoperative survival time. Results: The overall 5 years survival rates was 70.7%.Independent prognostic factors include tumor T staging; cervical lymph node (CLN) andsurgical margin status. To advanced laryngeal carcinoma; if patients been selected suitable;survival rate has no significant difference. Conclusions: To improve the results of oncologiceffects and laryngeal function; it should be diagnosed in early stage and apply suitable typeof surgery plus reasonable CLN resection; especially some conservative laryngectomy; in …,Progress in Modern Biomedicine,2011,*
Study on the specific immunity induced by dendritic cell vaccine loading allogenic microvascular endothelial cell bEnd. 3 antigen against U14 cervical cancer cell in...,J Zhao; J Lu; YQ Liu; HY Yang; YT Huang; JM Zhao; S Li; JM Zhai; MY Zhao; X Zhang; ZM Dong,OBJECTIVE: To explore the specific cellular and humoral immunity induced by dendriticcells (DC) vaccine loading allogenic microvascular endothelial cell bEnd. 3 antigen againstU14 cervical cancer cell of mice. METHODS: Mouse brain microvascular endothelial cellbEnd. 3 was cultured and identified for preparation endothelial cell bEnd. 3 antigen. Thelevel of mRNA expression of vascular endothelial growth factor receptor 2 (VEGF-R₂) andintegrin αV was detected by reverse transcription (RT)-PCR. The BALB/c mice wereimmuned with DC loading bEnd. 3 antigen 4 times in 4 weeks (bEnd. 3-DC group); while themice only were immuned with DC or injected with phosphate buffer saline (PBS group) ascontrol group. One week after last vaccination; U14 cervical cancer cells were injectedsubcutaneously into the mice. The tumor size; cytotoxic T lymphocyte (CTL) response of …,Zhonghua fu chan ke za zhi,2011,*
Coordinated development of port and regional economy of Shandong province based on DEA,Shi-long QI; Jing LU; Jie CHEN,Based on the analysis of the mutual development of port and regional economy; this paperconstructs two evaluation models base on DEA; one of which is a horizontal model toevaluate the port and regional economy and the other is a time-dynamic longitudinal modelto evaluate the relationships between them. The horizontal model results show that the portand regional economy of Qingdao are dual-valid; and the regional economy of Weihai isvalid but port of it is not. The port and regional economy of Yantai and Rizhao are invalid. Itmeans that the port and economic development of each region in Shandong province isuneven; and there are great differences among regions. Results from the longitudinalmodels indicate that from 2000 to 2009; the port and regional economy failed to achieve theeffective coordination. Finally; this paper proposes some targeted strategic initiatives …,Port & Waterway Engineering,2011,*
