Identification of a novel coronavirus in patients with severe acute respiratory syndrome,Christian Drosten; Stephan Günther; Wolfgang Preiser; Sylvie Van Der Werf; Hans-Reinhard Brodt; Stephan Becker; Holger Rabenau; Marcus Panning; Larissa Kolesnikova; Ron AM Fouchier; Annemarie Berger; Ana-Maria Burguière; Jindrich Cinatl; Markus Eickmann; Nicolas Escriou; Klaus Grywna; Stefanie Kramme; Jean-Claude Manuguerra; Stefanie Müller; Volker Rickerts; Martin Stürmer; Simon Vieth; Hans-Dieter Klenk; Albert DME Osterhaus; Herbert Schmitz; Hans Wilhelm Doerr,Background Abstract The severe acute respiratory syndrome (SARS) has recently beenidentified as a new clinical entity. SARS is thought to be caused by an unknown infectiousagent. Methods Clinical specimens from patients with SARS were searched for unknownviruses with the use of cell cultures and molecular techniques. Results A novel coronaviruswas identified in patients with SARS. The virus was isolated in cell culture; and a sequence300 nucleotides in length was obtained by a polymerase-chain-reaction (PCR)–basedrandom-amplification procedure. Genetic characterization indicated that the virus is onlydistantly related to known coronaviruses (identical in 50 to 60 percent of the nucleotidesequence). On the basis of the obtained sequence; conventional and real-time PCR assaysfor specific and sensitive detection of the novel virus were established. Virus was …,New England journal of medicine,2003,3198
Concerted spatio-temporal dynamics of imported DNA and ComE DNA uptake protein during gonococcal transformation,Heike Gangel; Christof Hepp; Stephanie Müller; Enno R Oldewurtel; Finn Erik Aas; Michael Koomey; Berenike Maier,Competence for transformation is widespread among bacterial species. In the case of Gram-negative systems; a key step to transformation is the import of DNA across the outermembrane. Although multiple factors are known to affect DNA transport; little is known aboutthe dynamics of DNA import. Here; we characterized the spatio-temporal dynamics of DNAimport into the periplasm of Neisseria gonorrhoeae. DNA was imported into the periplasm atrandom locations around the cell contour. Subsequently; it was recruited at the septum ofdiplococci at a time scale that increased with DNA length. We found using fluorescent DNAthat the periplasm was saturable within minutes with∼ 40 kbp DNA. The DNA-bindingprotein ComE quantitatively governed the carrying capacity of the periplasm in a gene-dosage-dependent fashion. As seen using a fluorescent-tagged derivative protein; ComE …,PLoS pathogens,2014,19
Increased adherence eight months after switch from twice daily calcineurin inhibitor based treatment to once daily modified released tacrolimus in heart transplantati...,Andreas O Doesch; Susanne Mueller; Ceylan Akyol; Christian Erbel; Lutz Frankenstein; Arjang Ruhparwar; Philipp Ehlermann; Thomas J Dengler; Hugo A Katus,Background Modified-release tacrolimus (TAC) is a new; once-daily oral formulation of theestablished immunosuppressive agent TAC. This study evaluated long-term patientadherence; as well as safety and efficacy; in stable patients after heart transplantation (HTx)who switched from a conventional twice daily calcineurin inhibitor-based regimen (TAC orcyclosporine A [CsA]) to a once-daily modified-release TAC regimen. Methods Stablepatients were switched from conventional TAC or CsA (twice-daily dosing) to modified-release TAC (once-daily dosing) according to manufacturer's recommendations using a pre-experimental design. Self-reported adherence was assessed at baseline and 8 months afterthe switch with the Basel Assessment of Adherence with Immunosuppressive MedicationScale (BAASIS). Additionally; routine laboratory values were analyzed 8 months after …,Drug design; development and therapy,2013,19
Analysis of gene expression in Lassa virus-infected HuH-7 cells,Stefanie Müller; Robert Geffers; Stephan Günther,The pathogenesis of Lassa fever is poorly understood. As the liver is a major target organ ofLassa virus; gene expression in Lassa virus-infected HuH-7 cells; a differentiated humanhepatoma cell line; was studied. Cellular mRNA levels were measured at the late phase ofacute infection; when virtually all cells expressed large amounts of nucleoprotein; and virusRNA concentration had reached> 108 copies (ml supernatant)− 1. Two types of transcriptionarray were used: cDNA-based macroarrays with a set of 3500 genes (Atlas Human 1.2arrays; Clontech) and oligonucleotide-based microarrays covering 18 400 transcripts(Human Genome U133A array; Affymetrix). Data analysis was based on statisticalframeworks controlling the false-discovery rate. Atlas array data were considered relevant ifthey could be verified by U133A array or real-time RT-PCR. According to these criteria …,Journal of general virology,2007,19
The CrdRS (HP1365-HP1364) two-component system is not involved in pH-responsive gene regulation in the Helicobacter pylori strains 26695 and G27,Michael Pflock; Stefanie Müller; Dagmar Beier,Abstract The human gastric pathogen Helicobacter pylori is extremely well adapted to thehighly acidic conditions encountered in the stomach. The pronounced acid resistance of H.pylori relies mainly on the ammonia-producing enzyme urease. However; urease-independent mechanisms are likely to contribute to acid adaptation. pH-responsive generegulation in this organism is mediated by a two-component system (HP0166-HP0165)designated ArsRS and the metal-dependent regulators NikR and Fur. Recently; it wasreported that another two-component system termed CrdRS (HP1365-HP1364) is requiredfor pH-responsive regulation of the major acid-resistance systems in the H. pylori strain J99.By the analysis of crdRS null mutants of the H. pylori strains 26695 and G27; we show thatlow pH induction of both the urease and the amidase genes occurs in the absence of …,Current microbiology,2007,19
Phase-shifting coplanar stubline-filter on ferroelectric-thick film,P Scheele; S Muller; C Weil; R Jakoby,The use of tunable coplanar stuhline-filters on a ferroelectric thick film has heen investigatedFor phase-shifter applications at rmm temperature. Circuits with one to three shorted;tunable low-impendance quarter-wavelength stubs have been designed and realized on Al2 O 3 substrate with a 3.2 μm porous layer of screen-printed Ba 0.6 Sro 4 Tio 3 (EST). Aphase shift of 31°(one element); 69°(two elemens) and 109°(three elements) could heachieved at 12.5 GHz. Typical bandwidths (s 11~<-10 dB) re between 7% and 11%. TheFigure-of-Merit amounts to about 1O° dB.,Microwave Conference; 2004. 34th European,2004,19
Predation by Myxococcus xanthus induces Bacillus subtilis to form spore-filled megastructures,Susanne Müller; Sarah N Strack; Sarah E Ryan; Daniel B Kearns; John R Kirby,ABSTRACT Biofilm formation is a common mechanism for surviving environmental stressand can be triggered by both intraspecies and interspecies interactions. Prolonged predator-prey interactions between the soil bacterium Myxococcus xanthus and Bacillus subtilis werefound to induce the formation of a new type of B. subtilis biofilm; termed megastructures.Megastructures are tree-like brachiations that are as large as 500 μm in diameter; are raisedabove the surface between 150 and 200 μm; and are filled with viable endosporesembedded within a dense matrix. Megastructure formation did not depend on TasA; EpsE;SinI; RemA; or surfactin production and thus is genetically distinguishable from colonybiofilm formation on MSgg medium. As B. subtilis endospores are not susceptible topredation by M. xanthus; megastructures appear to provide an alternative mechanism for …,Applied and environmental microbiology,2015,17
Proton pump inhibitor co-medication reduces active drug exposure in heart transplant recipients receiving mycophenolate mofetil,AO Doesch; S Mueller; M Konstandin; S Celik; C Erbel; A Kristen; L Frankenstein; A Koch; P Ehlermann; C Zugck; HA Katus,Abstract Background Proton pump inhibitors (PPIs) are often prescribed for gastrointestinaldiscomfort after heart transplantation. This study investigated the impact of PPI use onmycophenolic acid (MPA) pharmacokinetics in heart transplant recipients receivingmycophenolate mofetil (MMF) in combination with a calcineurin inhibitor (tacrolimus[TAC]/cyclosporine [CsA]) or mammalian target of rapamycin inhibitor (sirolimus/everolimus).Methods Abbreviated MPA areas under the curve (AUCs; 0; 30; and 120 minutes aftermorning intake) were obtained in 19 patients on a PPI (initial examination) and 1 month afterPPI discontinuation (follow-up). Mean patient age was 58.2±8.8 years; and mean time aftertransplantation was 2.3±4.0 years (range; 0.2–13.0 years). Results At initial examinationmean daily MMF dose was 2.2±0.8 g. MMF dose was kept unchanged for the duration of …,Transplantation proceedings,2010,16
Draft genome of a type 4 pilus defective Myxococcus xanthus strain; DZF1,Susanne Müller; Jonathan W Willett; Sarah M Bahr; Jodie C Scott; Janet M Wilson; Cynthia L Darnell; Hera C Vlamakis; John R Kirby,ABSTRACT Myxococcus xanthus is a member of the Myxococcales order within thedeltaproteobacterial subdivision. Here; we report the whole-genome shotgun sequence ofthe type IV pilus (T4P) defective strain DZF1; which includes many genes found in strain DZ2but absent from strain DK1622.,Genome announcements,2013,15
Yersinia enterocolitica YopT and Clostridium difficile toxin B induce expression of GILZ in epithelial cells,Martin Köberle; David Göppel; Tanja Grandl; Peer Gaentzsch; Birgit Manncke; Susanne Berchtold; Steffen Müller; Bernhard Lüscher; Marie-Liesse Asselin-Labat; Marc Pallardy; Isabel Sorg; Simon Langer; Holger Barth; Robert Zumbihl; Ingo B Autenrieth; Erwin Bohn,Glucocorticoid induced-leucine zipper (GILZ) has been shown to be induced in cells bydifferent stimuli such as glucocorticoids; IL-10 or deprivation of IL-2. GILZ has anti-inflammatory properties and may be involved in signalling modulating apoptosis. Herein wedemonstrate that wildtype Yersinia enterocolitica which carry the pYV plasmid upregulatedGILZ mRNA levels and protein expression in epithelial cells. Infection of HeLa cells withdifferent Yersinia mutant strains revealed that the protease activity of YopT; which cleavesthe membrane-bound form of Rho GTPases was sufficient to induce GILZ expression.Similarly; Clostridium difficile toxin B; another bacterial inhibitor of Rho GTPases inducedGILZ expression. YopT and toxin B both increased transcriptional activity of the GILZpromoter in HeLa cells. GILZ expression could not be linked to the inactivation of an …,PloS one,2012,15
Negative pretransplant serostatus for Toxoplasma gondii is associated with impaired survival after heart transplantation,Andreas O Doesch; Kerstin Ammon; Mathias Konstandin; Sultan Celik; Arnt Kristen; Lutz Frankenstein; Susanne Müller; Falk‐Udo Sack; Hugo A Katus; Thomas J Dengler,Summary Chronic Toxoplasma gondii infection is known to trigger potentially adverseimmunoregulatory changes; but limited data exist on long-term implications for hearttransplant (HTX) recipients. We evaluated the risk of all cause mortality regarding T. gondiiserostatus prior to HTX. Pre-HTX T. gondii serostatus was obtained in 344 recipients and294 donors. Mean age was 52.1±10.2 years and mean follow-up time after HTX was 5.7(±5.5; median 3.5) years. All seronegative patients received prophylaxis with pyrimethamine/sulfomethoxazole or cotrimoxazol for 6 months after transplantation. Multivariate survivalanalysis adjusted for diabetes mellitus; pre-HTX renal function; recipient age; type of primaryimmunosuppression (ie HTX before 2001); cytomegalovirus (CMV) high-risk status; ischemictime; and number of treated rejection episodes was performed. Overall; 190 recipients …,Transplant International,2010,15
Role of IFN-gamma and IL-6 in a protective immune response to Yersinia enterocolitica in mice,Gianluca Matteoli; Edda Fahl; Philipp Warnke; Steffen Müller; Michael Bonin; Ingo B Autenrieth; Erwin Bohn,Yersinia outer protein (Yop) H is a secreted virulence factor of Yersinia enterocolitica (Ye);which inhibits phagocytosis of Ye and contributes to the virulence of Ye in mice. The aim ofthis study was to address whether and how YopH affects the innate immune response to Yein mice. For this purpose; mice were infected with wild type Ye (pYV+) or a YopH-deficientYe mutant strain (ΔyopH). CD11b+ cells were isolated from the infected spleen andsubjected to gene expression analysis using microarrays. Despite the attenuation of ΔyopHin vivo; by variation of infection doses we were able to achieve conditions that allowcomparison of gene expression in pYV+ and ΔyopH infection; using either comparableinfection courses or splenic bacterial burden. Gene expression analysis provided evidencethat expression levels of several immune response genes; including IFN-γ and IL-6; are …,BMC microbiology,2008,15
