Deep ultraviolet photoluminescence of water-soluble self-passivated graphene quantum dots,Libin Tang; Rongbin Ji; Xiangke Cao; Jingyu Lin; Hongxing Jiang; Xueming Li; Kar Seng Teng; Chi Man Luk; Songjun Zeng; Jianhua Hao; Shu Ping Lau,Glucose-derived water-soluble crystalline graphene quantum dots (GQDs) with an averagediameter as small as 1.65 nm (∼ 5 layers) were prepared by a facile microwave-assistedhydrothermal method. The GQDs exhibits deep ultraviolet (DUV) emission of 4.1 eV; whichis the shortest emission wavelength among all the solution-based QDs. The GQDs exhibittypical excitation wavelength-dependent properties as expected in carbon-based quantumdots. However; the emission wavelength is independent of the size of the GQDs. The uniqueoptical properties of the GQDs are attributed to the self-passivated layer on the surface of theGQDs as revealed by electron energy loss spectroscopy. The photoluminescence quantumyields of the GQDs were determined to be 7–11%. The GQDs are capable of converting bluelight into white light when the GQDs are coated onto a blue light emitting diode.,ACS nano,2012,770
Ion-implantation induced nano distortion layer and its influence on nonlinear optical properties of ZnO single crystals,CC Zheng; SJ Xu; JQ Ning; YN Chen; XH Lu; C-C Ling; CM Che; GY Gao; JH Hao; G Brauer; W Anwand,Second harmonic generation (SHG) and X-ray diffraction rocking curves of high-quality ZnOsingle crystals implanted by different ions (He; Cu; and Zn) were investigated. Interestingly; itwas found that both He-and Zn-implanted samples show a convinced increment in SHGefficiency while the Cu-implanted one does not. X-ray diffraction rocking curves of thesamples show satellite structures; and the simulations firmly reveal the formation of quasi-interfaces inside He-and Zn-implanted crystals. These quasi-interfaces lead to SHGimprovement in the two samples. Polarization dependence of SHG of the samples on theexcitation light also evidences this conclusion.,Journal of applied physics,2011,8
In situ growth of blue-emitting thin films of cerium-doped barium chloride hydrate at low temperatures,Jianhua Hao; Zhidong Lou; Michael Cocivera,Blue emission was observed from thin films of barium chloride hydrate doped with cerium.The films were deposited by spray pyrolysis of aqueous solutions with substratetemperatures between 250 and 450° C. The cathodoluminescence (CL) spectrum consistsof two peaks at 443 and 485 nm due to 4f-5d transitions of cerium ion. The dependence ofthe emission band on deposition temperature and Ce/Ba ratio is discussed. The CLluminance and luminous efficiency at 5 kV were 120 cd/m 2 and 0.48 lm/W; respectively; forthe films deposited at temperatures as low as 250° C. The results indicate barium chloridehydrate doped with cerium is a blue phosphor that exhibits relatively efficient luminescenceafter processing at low temperatures.,Applied physics letters,2003,8
Fully self-healing and shape-tailorable triboelectric nanogenerators based on healable polymer and magnetic-assisted electrode,Wei Xu; Long-Biao Huang; Jianhua Hao,Abstract Triboelectric nanogenerator (TENG) as a promising mechanical energy harvesterhas been rapidly developed recently. However; its robustness and endurance are seriouslychallenged by frequent and inevitable mechanical impacts during operation. Herein; wedemonstrate; for the first time; a fully self-healing TENG possessing the ability to recover itsperformance after damage by introducing healable polymer materials and electrodesconsisting of small magnets into the device. Our works imply that high-performance self-healing TENG can be readily realized attributed to not only the excellent mechanical-healingcapability of the employed healable polymer but also the quick electric-healing capability ofthe novel magnetic-assisted electrodes designed for the TENG. The measurements indicatethat both the output voltage and current of the healed device can reach up to above 95 …,Nano Energy,2017,7
Observation of room-temperature magnetoresistance in monolayer MoS2 by ferromagnetic gating,Wenjing Jie; Zhibin Yang; Fan Zhang; Gongxun Bai; Chi Wah Leung; Jianhua Hao,Room-temperature magnetoresistance (MR) effect is observed in heterostructures of wafer-scale MoS2 layers and ferromagnetic dielectric CoFe2O4 (CFO) thin films. Through theferromagnetic gating; an MR ratio of− 12.7% is experimentally achieved in monolayer MoS2under 90 kOe magnetic field at room temperature (RT). The observed MR ratio is muchhigher than that in previously reported nonmagnetic metal coupled with ferromagneticinsulator; which generally exhibited MR ratio of less than 1%. The enhanced MR is attributedto the spin accumulation at the heterostructure interface and spin injection to the MoS2layers by the strong spin–orbit coupling effect. The injected spin can contribute to the spincurrent and give rise to the MR by changing the resistance of MoS2 layers. Furthermore; theMR effect decreases as the thickness of MoS2 increases; and the MR ratio becomes …,ACS nano,2017,7
Growth mode mapping and structural properties of controlled perovskite Ba Ti O 3∕ Sr Ti O 3 heterostructure,Jin Long Li; JH Hao; Zhang Ying; Yanrong Li,Perovskite heteroepitaxy was investigated under various conditions using laser molecularbeam epitaxy. Well-controlled Ba Ti O 3∕ Sr Ti O 3 heterostructure was studied with in situreflective high energy electron diffraction and ex situ atomic force microscopy; x-raydiffraction; and transmission electron microscopy. The growth mode map of Ba Ti O 3 thinfilms was obtained as a function of substrate temperature under 600° C for various laserrepetition rates. The effective activation energy of surface migration was determined to be0.33 eV. A mechanism of surface migration in Ba Ti O 3 heteroepitaxy was described for abasic understanding of atomic-scale controlled preparation of ferroelectric heterostructuresat low temperature.,Applied physics letters,2007,7
Deep ultraviolet photoconductive and near-infrared luminescence properties of Er3+-doped β-Ga2O3 thin films,Zhenping Wu; Gongxun Bai; Yingyu Qu; Daoyou Guo; Linghong Li; Peigang Li; Jianhua Hao; Weihua Tang,Highly oriented (2¯ 01) Er3+-doped β-Ga2O3 (Er: Ga2O3) thin films with different dopingconcentrations were grown on (0001) sapphire substrates using radio frequency magnetronsputtering. The crystal structure; optical absorption; near-infrared luminescence; andultraviolet photoresponse properties of Er: Ga2O3 films were systematically studied. Theevolution of lattice and energy band gap with increasing doping level confirms the chemicalsubstitution of Er3+ ions into the Ga2O3 crystal lattice. The down-shifting near-infraredluminescence (∼ 1538 nm: ascribed to Er3+: 4I13/2− 4I15/2) was observed under ultravioletexcitation. Moreover; an obvious deep ultraviolet photoresponse was also obtained in theformed thin films.,Applied Physics Letters,2016,6
High-performance colossal permittivity materials of (Nb+ Er) co-doped TiO 2 for large capacitors and high-energy-density storage devices,Mei-Yan Tse; Xianhua Wei; Jianhua Hao,The search for colossal permittivity (CP) materials is imperative because of their potential forpromising applications in the areas of device miniaturization and energy storage. High-performance CP materials require high dielectric permittivity; low dielectric loss andrelatively weak dependence of frequency-and temperature. In this work; we first investigatethe CP behavior of rutile TiO2 ceramics co-doped with niobium and erbium; ie;(Er0. 5Nb0. 5)xTi1− xO2. Excellent dielectric properties were observed in the materials; including a CP ofup to 104–105 and a low dielectric loss (tanδ) down to 0.03; which are lower than that of thepreviously reported co-doped TiO2 CP materials when measured at 1 kHz. Stabilities offrequency and temperature were also accomplished via doping Er and Nb. Valence states ofthe elements in the material were analyzed using X-ray photoelectron spectroscopy. The …,Physical chemistry chemical physics,2016,6
Plasmonic enhancement and polarization dependence of nonlinear upconversion emissions from single gold nanorod@ SiO 2@ CaF 2: Yb 3+; Er 3+ hybrid core–sh...,Jijun He; Wei Zheng; Filip Ligmajer; Chi-Fai Chan; Zhiyong Bao; Ka-Leung Wong; Xueyuan Chen; Jianhua Hao; Jiyan Dai; Siu-Fung Yu; Dang Yuan Lei,Abstract Lanthanide-doped upconversion nanocrystals (UCNCs) have recently become anattractive nonlinear fluorescence material for use in bioimaging because of their tunablespectral characteristics and exceptional photostability. Plasmonic materials are oftenintroduced into the vicinity of UCNCs to increase their emission intensity by means ofenlarging the absorption cross-section and accelerating the radiative decay rate. Moreover;plasmonic nanostructures (eg; gold nanorods; GNRs) can also influence the polarizationstate of the UC fluorescence—an effect that is of fundamental importance for fluorescencepolarization-based imaging methods yet has not been discussed previously. To study thiseffect; we synthesized GNR@ SiO 2@ CaF 2: Yb 3+; Er 3+ hybrid core–shell–satellitenanostructures with precise control over the thickness of the SiO 2 shell. We evaluated …,Light: Science & Applications,2017,5
Multicolor tuning towards single red-emission band of upconversion nanoparticles for tunable optical component and optical/x-ray imaging agents via Ce3+ doping,Zhigao Yi; Tianmei Zeng; Yaru Xu; Wei Lu; Chao Qian; Hongrong Liu; Songjun Zeng; Jianhua Hao,Abstract A simple strategy of Ce 3+ doping is proposed to realize multicolor tuning andpredominant red emission in BaLnF 5: Yb 3+/Ho 3+(Ln 3+= Gd 3+; Y 3+; Yb 3+) systems. Atunable upconversion (UC) multicolor output from green/yellow to red can be readilyachieved in a fixed Yb 3+/Ho 3+ composition by doping Ce 3+; providing an effective routefor multicolor tuning widely used for various optical components. Moreover; compared withCe 3+-free UC nanoparticles (UCNPs); a remarkable enhancement of the red-to-green (R/G)ratio is observed by doping 30% Ce 3+; arising from the two largely promoted cross-relaxation (CR) processes between Ce 3+ and Ho 3+. UCNPs with pure red emission areselected as in vivo UC bioimaging agents; demonstrating the merits of deep penetrationdepth; the absence of autofluorescence and high contrast in small animal bioimaging …,Nanotechnology,2015,5
Impedance analysis of secondary phases in a Co-implanted ZnO single crystal,M Younas; LL Zou; M Nadeem; SC Su; ZL Wang; Wolfgang Anwand; A Wagner; JH Hao; Chi Wah Leung; R Lortz; FCC Ling,Co ions with 100 keV energy with a fluence of 1× 1015 cm− 2 are implanted into ZnO (0001)single crystals at 300° C under vacuum. The resulting Co-implanted ZnO single crystals andthe subsequent 750° C and 900° C annealed samples are analysed with respect to theirstructural; optical; electronic; magnetic and ac electrical properties. Photoluminescence andX-ray photoelectron spectroscopy results indicate the signatures of the Co2+ state and itssubstitution at the tetrahedrally coordinated Zn-sites. X-ray diffraction and X-rayphotoelectron spectroscopy identify the presence of the ZnCo2O4 and Co3O4 phases in the900° C annealed sample. By comparing the resistance response of the identified phasestowards different magnetic environments; the impedance spectroscopy results successfullyidentify two magnetic phases (ZnCo2O4 and Co3O4) and a paramagnetic (CoZn) phase …,Physical chemistry chemical physics,2014,5
Broadband near-infrared quantum cutting in metal-ion codoped Y 3 Al 5 O 12 thin films grown by pulsed-laser deposition for solar cell application,Mei Kwan Lau; Jianhua Hao,Abstract We have deposited thin films of yttrium aluminum garnet (YAG) doped with Ce 3+and Yb 3+ on quartz and silicon substrates by pulsed laser deposition. Near-infrared (NIR)quantum cutting which involves the emission of NIR photons through the downconversionfrom Ce 3+ to Yb3+ is realized. Upon the broadband excitation of Ce 3+ ions with a visiblephoton at the peak wavelength of 450 nm; NIR photons are generated by Yb 3+ ions; with anemission wavelength centered at 1030 nm. Theluminescent decay curves of Ce 3+ wererecorded as a supporting evidence corresponding to the energy transfer. This work offers abetter and more convenient approach compatible with crystalline silicon solar cell comparedto conventional bulk phosphors.,Journal of Nanomaterials,2013,5
Preparation mechanism and luminescence of Sr2SiO4: Eu phosphor from (Sr; Eu) CO3@ SiO2 core-shell precursor,Yunsheng Hu; Weidong Zhuang; Jianhua Hao; Xiaowei Huang; Huaqiang He,Abstract Sr2SiO4: Eu phosphor for white light emitting diodes (LEDs) was synthesized byemploying an as-prepared (Sr; Eu) CO3@ SiO2 core-shell precursor as starting materials;and the effect of the core-shell precursor was also discussed on the crystal structure; particlemorphology and luminescent properties of the resultant phosphor. The results showed thatthe hybrid β-and α'-Sr2SiO4: Eu phosphor with fine particle size and narrow distributioncould be obtained at a lower firing temperature than that in conventional solidstate reactionmethod; and its formation mechanism was deduced to be (Sr; Eu) CO3 diffusion controlledreaction process. Responded to its hybrid crystal structure; this phosphor exhibited thecombined luminescence of β-and α'-Sr2SiO4: Eu.,Open Journal of Inorganic Chemistry,2012,5
Anomalous second ferromagnetic phase transition as a signature of spinodal decomposition in Fe-doped GeTe diluted magnetic semiconductor,F Tong; JH Hao; ZP Chen; GY Gao; H Tong; XS Miao,Structural and magnetic properties of diluted magnetic semiconductor Ge 1-xFexTe thin filmsare investigated. The conventional structure analysis shows c-axis orientation with columnargrowth of the films and no indication of Fe clusters or second phase. Magneticmeasurements combined with theory models reveal that two ferromagnetic phase transitionsoccur. We consider that the second ferromagnetic phase transition in high Fe content thinfilm is from a ferromagnetic phase with long range exchange interaction to asuperparamagnetic phase with dipole interaction between Fe clusters; which can be viewedas a signature of spinodal decomposition in Ge 1-xFexTe material.,Applied physics letters,2011,5
