Distributed GraphLab: a framework for machine learning and data mining in the cloud,Yucheng Low; Danny Bickson; Joseph Gonzalez; Carlos Guestrin; Aapo Kyrola; Joseph M Hellerstein,Abstract While high-level data parallel frameworks; like MapReduce; simplify the design andimplementation of large-scale data processing systems; they do not naturally or efficientlysupport many important data mining and machine learning algorithms and can lead toinefficient learning systems. To help fill this critical void; we introduced the GraphLababstraction which naturally expresses asynchronous; dynamic; graph-parallel computationwhile ensuring data consistency and achieving a high degree of parallel performance in theshared-memory setting. In this paper; we extend the GraphLab framework to thesubstantially more challenging distributed setting while preserving strong data consistencyguarantees. We develop graph based extensions to pipelined locking and data versioning toreduce network congestion and mitigate the effect of network latency. We also introduce …,Proceedings of the VLDB Endowment,2012,1294
Barreras para la prevención y detección temprana de cáncer de cuello uterino,Leydi Vanesa Aranguren Pulido; Jorge Hernán Burbano Castro; José David González; Ana María Mojica Cachope; Deisy Jimena Plazas Veloza; Brigitte Migdolia Prieto Bocanegra,Objetivo: IdentiÀcar las barreras para la detección temprana del cáncer de cuello uteri-no.Método: Revisión integrativa de literatura; en bases de datos como Science Direct; Medline;SciELO y Scopus; publicados durante los últimos seis años; escritos en in-glés; portugués yespañol. Resultados: Los aspectos socioculturales; las estrategias de prevenciónempleadas y la diÀcultad para acceder a la atención fueron las barre-ras encontradas en larevisión; igualmente; la poca aceptación de la vacuna contra el virus del papiloma humanoy la no asistencia a la citología cérvico-vaginal inciden en,Investigación en Enfermería: Imagen y Desarrollo,2017,*
Análisis de la calidad de vida en el Cantón Déleg; Provincia del Cañar-Ecuador,Edgar Jaimes; René Orellana; Miriam Reiban; Juan González,Resumen El objetivo del trabajo fue analizar la calidad de vida en los sectores Bayandel;Chini; Déleg y Nueva Alianza; en el Cantón Déleg; Provincia del Cañar; Ecuador. Lainvestigación fue descriptiva; participativa y no probabilística. Se valoraron los factores;variables y subvariables indicadoras implícitas en la calidad de vida de estas comunidadesque; en los sectores medio y alto de la subcuenca; es buena ya que el valor promedio delíndice de calidad de vida se ubicó en el rango de 8.769-16.384. Se concluye que el índicede calidad de vida es una herramienta eficaz para medir el nivel de vida; de allí que losresultados obtenidos serían de utilidad para el gobierno municipal; ya las mismascomunidades que habitan dichos sectores ya que coadyuvaría en la definición de políticaspúblicas y acciones comunitarias dirigidas a mejorar la calidad de vida de la gente que …,Revista Venezolana de Gerencia,2016,*
New antenna topologies for 5G communication systems,JM Fernández González; A Tamayo Domínguez; M Sierra Pérez; B Galocha Iragüen; R Martinez Rodriguez-Osorio; M Sierra Castañer,This paper presents new antenna topologies for 5G communication systems. The objectiveis the study of low losses distribution network technologies and the radiating elements forlow profile antennas for 5G applications. Different technologies are considered as PCBtechnology; LTCC technology and metallized 3D printing in terms of design procedures;transmission losses and manufacturing processes in order to contribute to these types oftechnologies. Different designs and prototypes are done to validate these antennas for 5Gcommunication systems.,Microwave Conference (LAMC); IEEE MTT-S Latin America,2016,*
psygenet2r: psychiatric disease genes,Alba Gutierrez-Sacristan; Carles Hernandez-Ferrer; Juan R Gonzalez; Laura I Furlong,The psygenet2r package contains functions to query PsyGeNET [1]; a resource onpsychiatric diseases and their genes. The psygenet2r package includes analysis functionsto study psychiatric diseases; their genes and disease comorbidities. A special focus ismade on visualization of the results; providing a variety of representation formats such asnetworks; heatmaps and barplots (Table 3).,*,2016,*
Evaluating Fmoc-amino acids as selective inhibitors of butyrylcholinesterase,Jeannette Gonzalez; Jennifer Ramirez; Jason P Schwans,Abstract Cholinesterases are involved in neuronal signal transduction; and perturbation offunction has been implicated in diseases; such as Alzheimer's and Huntington's disease. Forthe two major classes of cholinesterases; such as acetylcholinesterase (AChE) andbutyrylcholinesterase (BChE); previous studies reported BChE activity is elevated in patientswith Alzheimer's disease; while AChE levels remain the same or decrease. Thus; thedevelopment of potent and specific inhibitors of BChE have received much attention as apotential therapeutic in the alleviation of neurodegenerative diseases. In this study; weevaluated amino acid analogs as selective inhibitors of BChE. Amino acid analogs bearinga 9-fluorenylmethyloxycarbonyl (Fmoc) group were tested; as the Fmoc group has structuralresemblance to previously described inhibitors. We identified leucine; lysine; and …,Amino acids,2016,*
ESPACIO RESIDENCIAL CONTEMPORÁNEO EN CIUDADES MEDIAS ESPAÑOLAS¿ PROCESO REGLADO O PROYECTO INTENCIONADO?: DEL DISEÑO DE L...,Joan A Fortuny Vila; Julián Galindo Gónzález,Resumen El proyecto urbano residencial contemporáneo es uno de los principalesinstrumentos en la construcción de la ciudad actual. La aportación de dotaciones y espaciospúblicos con altos estándares realizada a través de los sistemas urbanos ha sidodeterminante en el diseño de la ciudad y de la imagen urbana. Las ciudades mediasespañolas; motivo de investigación; han protagonizado importantes extensiones conproyectos con altos niveles de urbanización; gran cantidad de espacio público; pero congradientes bajos de urbanidad. Los procesos de planificación y diseño actuales resultaronen situaciones de segregación física y funcional; sobredeterminación en la forma; una faltade control de las distancias y una baja interacción entre los distintos elementos urbanos;que dieron lugar; en muchos de los casos; a una carencia de actividad cívica y vida …,Cuaderno urbano,2016,*
Presencia y distribución espacial de Simulium sp.(Díptera: Simuliidae) en dos provincias de Angola,María del Carmen Marquetti Fernández; Yoenys Hidalgo Flores; Javier Santos González; Miguel Ángel Torres Abreu; Graciela Morales Montero; Juan Ortiz Breffe; Octavio González Pérez; Rolando Morales Guerra,In West Africa Simuliumdamnosum complex members are the main vectors ofonchocerciasis. The objective of this paper was to collect data on the presence and spatialdistribution of black flies in two provinces of Angola. The research work was conducted inHuambo and Bié provinces where 24 water bodies were sampled between July and August2015. All the studied sites were located above 1 000 m of altitude and only three of themwere found to be negative for the presence of black flies. These were the first resultsobtained on the presence and spatial distribution of Simulium sp. in Angola and are of greatimportance because overlapping the distribution maps of human infection and of vectorsallows finding the areas at risk of transmission.,Revista Cubana de Medicina Tropical,2016,*
Código ético de quinto semestre de psicología,Aidee Balderas Ortega; Juan Pablo Castillo González; Krystel Escamilla López; Denise González Álvarez; Rodrigo Alejandro Jiménez Estrada; Claudia Juárez Cervantes; Francisco Javier Larios Meza; Rafael Manzano Del Castillo; María Vianney Martínez Sánchez; Nancy Valeria Meraz Castillo; José Miguel Perezgrovas Martínez; Marco Antonio Trejo Meza; Leonel Villaverde García,Este es uno de los trabajos que los alumnos de quinto semestre de psicología realizaron ensu curso de Ética Profesional. No es un código ético profesional; nunca pretendió serlo. Es;más bien; una exposición ordenada de los deseos morales que afloraron naturalmente alentrar en contacto con la realidad de la práctica psicológica clínica1 en instituciones delEstado de Hidalgo Esta redacción sirve para que los alumnos se confronten dinámicamenteen el transcurso de su carrera y en su desempeño profesional con esta declaración devoluntades. El acuerdo y el reconocimiento de lo que no se debe hacer es un punto departida para la reflexión ética en el campo profesional. Estas bases son las que justamentefundamentan este “código ético”. Reconocer en este tipo de declaraciones su carácter denunca terminadas es lo que las puede convertir en auténticas normas de conducta para …,Revista Huella de la Palabra,2016,*
El estrés infantil y sus efectos psicosomáticos en el desempeño escolar,Juan Pablo Castillo González,RESUMEN En este trabajo se hablará acerca del origen del término estrés y cómo ha idoevolucionando hasta demostrar su presencia en los niños en edad preescolar comoconsecuencia del ambiente en el que viven. Además se darán a conocer las consecuenciasque tiene este fenómeno sobre el comportamiento; la salud y el desempeño escolar de losniños.,Revista Huella de la Palabra,2016,*
Optical trapping and luminescence of silica encapsulated quantum dots (Conference Presentation),Héctor Rodríguez Rodríguez; María Acebrón; J Ricardo Arias González; Beatriz Hernández Juárez,Semiconductor nanocrystals (quantum dots; QDs) represent a milestone in the field ofluminescent nanoparticles owing to their unique optical properties. Silica encapsulation ofcolloidal QDs in optimized synthetic conditions provides an excellent method to reduce theircytotoxicity maintaining; at the same time; their optical properties. 1 The ability to opticallyconfine and spatially control these biocompatible nanostructures in liquid media boosts theirinvestigation for bioimaging both as an ensemble as well as at a single particle-level. In thisstudy we explore the optical trapping of silica-encapsulated QDs in a near infrared counter-propagating experimental configuration. 2 Optically trapped QDs exhibit two photon-absorption mediated luminescence without additional excitation sources. 3; 4 We find thatthe luminescence; collected through one objective; evidences photo-bleaching and …,Optical Trapping and Optical Micromanipulation XIII,2016,*
Detection of interturn faults during transformer energization using wavelet transform,Juan C Olivares-Galvan; R Escarela-Perez; J Alberto Ávalos González; Jaime Cerda Jacobo; Daniel Guillén; Fermin P Espino-Cortés,Interturn faults are a critical problem in power transformers that can eventually escalate intocatastrophic faults and probably result in an overall network failure. Also; failures intransformer windings are still a major cause of transformer outages; and failure rates varywidely between different countries and systems; depending on many factors. Therefore; inthis work; interturn faults with various levels of severity were imposed on the winding of a120 VA; 24/125 V dry type transformer to diagnose it. The obtained signals during theexperiments are processed using the Wavelet Transform and correlation modes. Thistechnique only takes into account the high frequency information produced during theenergization of a winding with interturn faults.,Power; Electronics and Computing (ROPEC); 2016 IEEE International Autumn Meeting on,2016,*
Neural Code Completion,Chang Liu; Xin Wang; Richard Shin; Joseph E Gonzalez; Dawn Song,Abstract: Code completion; an essential part of modern software development; yet canbechallenging for dynamically typed programming languages. In this paper we ex-plore theuse of neural network techniques to automatically learn code completionfrom a large corpusof dynamically typed JavaScript code. We show differentneural networks that leverage notonly token level information but also structuralinformation; and evaluate their performanceon different prediction tasks. Wedemonstrate that our models can outperform the state-of-the-art approach; whichis based on decision tree techniques; on both next non-terminal andnext terminalprediction tasks by 3.8 points and 0.5 points respectively. We believe thatneuralnetwork techniques can play a transformative role in helping softwaredevelopersmanage the growing complexity of software systems; and we see this work as …,*,2016,*
