Chlorites and hydroxy-interlayered vermiculite and smectite,Richard I Barnhisel; Paul M Bertsch,Chlorites are not as abundant as some other clay minerals in soils; but when present theyplay significant roles in the chemical environment. Chlorites are less stable than most of theother clays when placed into acidic environments; and therefore may be rapidly altered. Thisweathering process may account for significant amounts of Mg2+ and other cations thatoccupy exchange sites of clay minerals of such soils. In addition to the minerals consideredfor this chapter; the chlorite layer may be an important part of mixed layer sequences (seeSawhney; chapter 16; this book). Confusion may occur from casual reading of the literature;since the word chlorite appears in many earlier reports. Such minerals are presentlyclassified as a type of interstratified mineral sequence. For example the term" swelling"chlorite was first used by Stephen and MacEwan (1950; 1951) to describe a mineral …,Minerals in soil environments,1989,646
Symbiosis between nitrogen-fixing bacteria and Medicago truncatula is not significantly affected by silver and silver sulfide nanomaterials,Jonathan D Judy; Jason K Kirby; Mike J McLaughlin; David McNear Jr; Paul M Bertsch,Abstract Silver (Ag) engineered nanomaterials (ENMs) are being released into wastestreams and are being discharged; largely as Ag 2 S aged-ENMs (a-ENMs); intoagroecosystems receiving biosolids amendments. Recent research has demonstrated thatbiosolids containing an environmentally relevant mixture of ZnO; TiO 2; and Ag ENMs andtheir transformation products; including Ag 2 S a-ENMs; disrupted the symbiosis betweennitrogen-fixing bacteria and legumes. However; this study was unable to unequivocallydetermine which ENM or combination of ENMs and a-ENMs was responsible for theobserved inhibition. Here; we examined further the effects of polyvinylpyrollidone (PVP)coated pristine Ag ENMs (PVP-Ag); Ag 2 S a-ENMs; and soluble Ag (as AgSO 4) at 1; 10;and 100 mg Ag kg− 1 on the symbiosis between the legume Medicago truncatula and the …,Environmental Pollution,2016,4
Metal extractability from contaminated SRS sediments: Comparison of column and batch results,JC Seaman; VM Vulava; AG Sowder; BP Jackson; SA Aburime; PM Bertsch,ABSTRACT Tims Branch; a stream on the US Department of Energy's Savannah River Sitelocated near Aiken; South Carolina; received significant amounts U and Ni as a result ofnuclear materials production and refinement. Batch and column experiments were used toevaluate potential remediation scenarios and the migration hazard of U and Ni from flood-plain sediments collected along Tims Branch. Treatment solutions included a low-ionic-strength groundwater surrogate (artificial groundwater); 1 mM ethylenediaminetetraaceticacid (EDTA); 1 mM CaCl 2 (pH 3.0); 1 mM Na-phytate (Na 12 C 6 H 6 O 24 P 6); and 1 mMCa-phytate (CaC 6 H 16 O 24 P 6). The two organic phosphate compounds were included inthe study because of their potential to serve as in-situ immobilizing agents through theformation of insoluble precipitates in association with the contaminant metals. Repacked …,Environmental Geosciences,2005,4
Molecular environmental science: an assessment of research accomplishments; available synchrotron radiation facilities; and needs.,GE Brown Jr; SR Sutton; JR Bargar; DK Shuh; PA Fenter; KM Kemner,Executive Summary Synchrotron-based techniques are fundamental to research inMolecular Environmental Science (MES); an emerging field that involves molecular-levelstudies of chemical and biological processes affecting the speciation; properties; andbehavior of contaminants; pollutants; and nutrients in the ecosphere. These techniquesenable the study of aqueous solute complexes; poorly crystalline materials; solid-liquidinterfaces; mineral-aqueous solution interactions; microbial biofilm-heavy metal interactions;heavy metal-plant interactions; complex material microstructures; and nanomaterials; all ofwhich are important components or processes in the environment. Basic understanding ofenvironmental materials and processes at the molecular scale is essential for riskassessment and management; and reduction of environmental pollutants at field …,*,2004,4
The potential role of sediment mineralogy in regulating aluminum concentrations in lakewater,Louis M McDonald; VP Evangelou; Paul M Bertsch,Abstract An understanding of the controls on aluminum solubility is essential because Al canreach toxic levels in waters that are affected by acidic precipitation or acid mine drainage.One factor which has received little attention is the role of in-lake sinks for Al. Wehypothesized that a chloritization mechanism was capable of removing large amounts of Alfrom solution when sediments contained 2: 1 minerals without well-developed Al-hydroxyinterlayers. The objective of this investigation was to evaluate the potential role of lakesediments in regulating Al equilibria in the overlying waters. Water chemistry data; sedimentmineralogy and exchange phase composition; and Al sorption isotherms were used.Sediments with well developed Al-hydroxy interlayers sorbed less total Al; accumulatedmore Al on the readily reversible exchange phase; and had less pH buffering capacity …,Water; Air; and Soil Pollution,1998,4
A time resolved XANES study of an organo-clay redox system,WP Gates; DB Hunter; PR Nuessle; PM Bertsch,Abstract In situ; time-resolved X-ray absorption near edge structure (XANES) spectroscopicmeasurements of tetraphenylboron (TPB)-treated Fe-bearing clay minerals were conductedto investigate whether smectite structural Fe was reduced during surface-enhancedoxidative degradation of TPB. Reference samples were prepared by reducing varyingamounts of structural Fe with Na-dithionite in an inert atmosphere. Analysis of the K α X-rayfluorescence near edge structure of reference and TPB-treated samples was accomplishedby comparing the ratios of edge crest intensities at energies corresponding to oxidized anddithionite-reduced samples following intensity normalization and energy calibration. About15% of nontronite structural Fe was reduced during the course of the reaction with TPB;whereas more than 50% of the structural Fe in montmorillonite was reduced. XANES …,Le Journal de Physique IV,1997,4
EXAFS studies of CsBr-dibenzo-18-crown-6 ether solutions,KM Kemner; WT Elam; DB Hunter; PM Bertsch,Abstract An understanding of the structural binding properties of 137 Cs with ligands isparamount in designing chelates for waste treatment and isolation applications as well as forunderstanding sorption mechanisms to natural organic and inorganic colloids. We haveinvestigated Cs bonding environments in crown ether complexes by employing 133 Cs as aprobe for XAFS studies. Crown ethers represent a good first choice for XAFS structuralstudies because they have well-defined first and second shell environments. Additionally;the oxygen functional groups and bond distances can be easily manipulated by choice ofspecific crown ether molecules. The ability of XAFS to elucidate the structural environment ofCs within the crown ether complex will be useful in additional investigations in which the Csis selectively bound within a cage of electronegative oxygen donors including humic and …,Physica B: Condensed Matter,1995,4
Nanoparticles composed of Zn and ZnO inhibit Peronospora tabacina spore germination in vitro and P. tabacina infectivity on tobacco leaves,George Wagner; Victor Korenkov; Jonathan D Judy; Paul M Bertsch,Manufactured nanoparticles (NPs) are increasingly being used for commercial purposesand certain NP types have been shown to have broad spectrum antibacterial activity. Incontrast; their activities against fungi and fungi-like oomycetes are less studied. Here; weexamined the potential of two types of commercially available Zn NPs (Zn NPs and ZnONPs) to inhibit spore germination and infectivity on tobacco leaves resulting from exposureto the fungi-like oomycete pathogen Peronospora tabacina (P. tabacina). Both types of NPs;as well as ZnCl 2 and bulk ZnO control treatments; inhibited spore germination compared toa blank control. ZnO ENMs were shown to be a much more powerful suppressor of sporegermination and infectivity than bulk ZnO. ZnO and Zn NPs significantly inhibited leafinfection at 8 and 10 mg· L− 1; respectively. Both types of NPs were found to provide …,Nanomaterials,2016,3
Gold nanomaterial uptake from soil is not increased by arbuscular mycorrhizal colonization of Solanum Lycopersicum (Tomato),Jonathan D Judy; Jason K Kirby; Mike J McLaughlin; Timothy Cavagnaro; Paul M Bertsch,Abstract Bioaccumulation of engineered nanomaterials (ENMs) by plants has beendemonstrated in numerous studies over the past 5–10 years. However; the overwhelmingmajority of these studies were conducted using hydroponic systems and the degree to whichthe addition of the biological and chemical components present in the soil mightfundamentally alter the potential of plant bioaccumulation of ENMs is unclear. Here; we usedtwo genotypes of Solanum lycopersicum (tomato); reduced mycorrhizal colonization (rmc); amutant which does not allow arbuscular mycorrhizal fungi (AMF) colonization; and itsprogenitor; 76R; to examine how colonization by AMF alters trends of gold ENMbioaccumulation from a natural soil. Gold was taken up and bioaccumulated by plants ofboth genotypes. Gold concentrations were significantly higher in the rmc treatment …,Nanomaterials,2016,2
TĪNĒ: the fate; behavior; and ecotoxicology of manufactured nanomaterials in terrestrial ecosystems,PM Bertsch; S McGrath; JM Unrine; OV Tsyusko; NJ Kabengi; DM McNear; GV Lowry; E Casman; M Wiesner; J Liu; A Neal; B Jefferson; B Dorey; K Ritz; J Harris; S Rocks; S Lofts; D Spurgeon; C Svendsen; H Zhang,We have developed a life cycle perspective inspired conceptual model (CM) that indicatesterrestrial ecosystems as a major repository for ZnO; TiO2; and Ag manufacturednanomaterials (MNMs) introduced via the land application of MNM-containing biosolids. Inthis project we are investigating the transport; fate; behavior; bioavailability; and effects ofMNMs in (to) agroecosystems under environmentally realistic scenarios organized aroundthree key hypotheses: Hypothesis (H1) Surface chemistry is the primary factor influencingthe fate and transport of MNMs in the terrestrial environment as well as the bioavailabilityand effects to biological receptors; Hypothesis (H2) Once released to the environment;pristine MNM surfaces will be modified by interactions with organic and inorganic ligands(macromolecules) or via other biogeochemical transformations (aging effects forming a …,*,2012,2
Using mu-XRF and XAS to characterize the fate and bioavailability of manufactured nanoparticles in soil,Jason Unrine; Aaron Shoults-Wilson; Brian Reinsch; Olga Tsyusko; Greg Lowry; Paul Bertsch,*,GEOCHIMICA ET COSMOCHIMICA ACTA,2010,2
Analytical techniques for characterizing complex mineral assemblages: Mobile soil and groundwater colloids,John C Seaman; M Guerin; BP Jackson; PM Bertsch; JF Ranville,*,Geochemical and hydrological reactivity of heavy metals in soils. Lewis Publishers; New York,2003,2
Crystal Chemistry of Colloids Obtained by Hydrolysis of Fe (III) in the Presence of SiO 4 Ligands,Emmanuel Doelsch; Armand Masion; Jérôme Rose; William EE Stone; Jean Yves Bottero; Paul M Bertsch,Abstract The crystal chemistry of a number of Fe-Si systems (Si/Fe 0-4; pH 3-10) wasinvestigated by combining local scale spectroscopic methods (EXAFS; FTIR and NMR) andat the semi local scale (SAXS). The Fe clusters within the precipitates have two growthregimes depending on the Si/Fe ratio: the growth is three and two dimensional for Si/Fe fland Si/Fe≤ 1 respectively. The presence of Fe-O-Si bonds within the precipitated phaseshas been demonstrated. Their formation and relative proportion was found to be verydependent on the pH and Si concentration The size of silica domains within the precipitateswas shown to increase with increasing Si/Fe and/or decreasing pH. The high fractaldimension (D f) of the aggregates is attributed to the presence of the SiO 4 ligands; but theevolution of D f linearly depends on the polymerization state of iron.,MRS Online Proceedings Library Archive,2000,2
