Significance of a fragmented QRS complex versus a Q wave in patients with coronary artery disease,Mithilesh K Das; Bilal Khan; Sony Jacob; Awaneesh Kumar; Jo Mahenthiran,Background—Q waves on a 12-lead ECG are markers of a prior myocardial infarction (MI).However; they may regress or even disappear over time; and there is no specific ECG signof a non–Q-wave MI. Fragmented QRS complexes (fQRSs); which include various RSR′patterns; without a typical bundle-branch block are markers of altered ventriculardepolarization owing to a prior myocardial scar. We postulated that the presence of an fQRSmight improve the ability to detect a prior MI compared with Q waves alone by ECG. Methodsand Results—A cohort of 479 consecutive patients (mean±SD age; 58.2±13.2 years; 283males) who were referred for nuclear stress tests was studied. The fQRS included variousmorphologies of the QRS (< 120 ms); which included an additional R wave (R′) or notchingin the nadir of the S wave; or> 1 R′(fragmentation) in 2 contiguous leads; corresponding …,Circulation,2006,517
Genetic and Non-Genetic Factors Influencing Fatty Acid Composition of Dairy Milk: A Review,Rajni Chaudhary; Sweta Rai; Lalrengpuii Sailo; Uiase Bin Farooq; Akansha Singh; Binoy Chandra Naha; Amit Kumar,Milk is a natural; complete and balanced food as it is a rich source of fat; protein; vitaminsand minerals. On the same time; many surveys revealed that diet plays an important role asa risk factor for chronic diseases in humans. Prospective cohort studies have identifiedassociation between dietary fat type (like saturated fatty acid) and cardiovascular diseases.The concentration of milk fatty acids in 'model'milk fat for human health should contain< 8%saturated fatty acids (SFA);< 10% poly unsaturated fatty acids (PUFA); and> 82% monounsaturated fatty acids (MUFA). Although it may not possible to achieve this 'model'fatcomposition of milk and manipulation of milk composition fat is possible by altering the feedfor dairy cows and through genetic interventions. Till date; major emphasis has been givento increase the amount of milk but in today's scenario; more emphasis should be given to …,Indian Journal of Animal Nutrition,2017,*
Effect of Sugar Mill Effluents on Ground Water Quality,Sunil Kumar; Manish Kumar; Anuradha Kumari; Amit Kumar; AK Singh,Groundwater has emerged as the dominant place in agriculture and food security in India. Itis estimated that over 60% of irrigated agriculture; which itself is 70% of the total in India; iscovered by groundwater (http://www. iimahd. ernet. in/publications/data/2009-03-08Gandhi.pdf). However; 71% of our earth is covered with water; but salt free water is only 3% of thetotal. In fact; very small part of the salt free water (0.007% of the total) is having such a qualityto satisfy human needs (http://environment. national geographic. co. in/environment/freshwater/fresh water-crisis/).,Int. J. Curr. Microbiol. App. Sci,2017,*
Block-2 Health Conditions/Problems Requiring Home Based Care,Mahasweta Bose; Meena Agarwal; Santosh Mehta; Annie Kumar,Skip navigation …,*,2017,*
Effect of pyrazosulfuron and azimsulfuron in combination with other herbicides on weeds species; growth and yield of transplanted rice in typic ustochrept Soil,Arun Kumar; RK Vivek; Robin Kumar; PC Ghasal; Kautilya Chaudhary; Vineet Singh; Sunil Kumar,Abstract A field experiment was conducted with the aim to know effects of different weedmanagement on weed density; growth; yield and yield attributes of transplanted rice in typicustochrept soil during Kharif 2016 at Crop Research Centre of Sardar Vallabhbhai PatelUniversity of Agriculture & Technology; Meerut; UP (India). The experimental site was sandyloam in texture; low in organic carbon and available N; medium in available P and K andslighty alkaline in reaction. The experiment was laid out in randomized complete blockdesign with three replications comprising twelve weed management treatments. The resultsindicated that the highest plant height; number of tillers (m-2); dry matter accumulation; leafarea index; protein content; 1000-grain weight; and grain yield (46.20 q ha-1) were recordedwith the application of Pyrazosulfuron fb Bispyribac Sodium (150 g ai ha-1 PE fb 25g ai …,Journal of Pharmacognosy and Phytochemistry,2017,*
Response of Mode of Application with Integrated Nutrient Management on Growth and Yield of Chick Pea (Cicer Arietinum L),NK Verma; BK Pandey; RD Mahan; Adarsh Kumar,Abstract–The trial was conducted to evaluation the effect of mode of application withintegrated nutrient management on growth and yield and chickpea; field experiments wascarried out in 2013-14 growing seasons. Experimental units were arranged in FactorialRandomized Block Design (RBD) with three replications. The highest amounts of yield andyield components were obtained in Basal application with 80% of inorganic source offertilizer with seed treatment of,*,2017,*
Genetic variability and correlation studies in grapes (Vitis vinifera L.) in Leh District of Jammu and Kashmir,T Dolkar; MK Sharma; A Kumar; MS Mir; S Hussanin,Abstract The present investigations on genetic variability and correlation in wild grapeaccessions were carried out in the most favourable regions of Leh district of Jammu andKashmir. Fifty wild grape accessions from five different villages of the district were markedand evaluated for important morphological traits ie yield and quality parameters. Data onvarious vegetative; fruit physical and fruit chemical characters were taken. Significantvariations were observed for all the characters studied except number of seeds per berry.High genotypic coefficient of variance (GCV) and phenotypic coefficient of variance (PCV)were recorded for yield (21.73 and 22.81); yield efficiency (41.19 and 52.73); bunch weight(21.07 and 21.23); number of berries per bunch (22.31 and 25.28); berry length (21.69 and22.07); berry weight (21.13 and 21.28) and total sugars (22.69 and 22.70). Out of twenty …,Advances in Horticultural Science,2017,*
An epidemic model with immigration and non-monotonic incidence rate,Amit Kumar; Pardeep Porwal; VH Badshah,The present mathematical model deals with the study of SIR's epidemic model withimmigration and non-monotonic function type. We start from formulation of model andanalyze it. It also carries out a qualitative analysis of a SIR model with immigration and non-monotone incidence rate and studies the existence and stability of the disease free andendemic equilibrium.,Bulletin of Pure & Applied Sciences-Mathematics and Statistics,2017,*
Research Article Antifungal Activity of Lantana camara L. Leaf Extracts in Different Solvents Against Some Pathogenic Fungal Strains,Mudasir Fayaz; Musadiq Hussain Bhat; Mufida Fayaz; Amit Kumar; Ashok Kumar Jain,Abstract Background and Objective: Out of a large number of plant species used for curingvarious ailments; there are certain species which are not used widely but occur immenselyin major parts of the state. Folklore claims also support the uses of such species for curingvarious diseases. In the present study one of such species; Lantana camara (L. camara)have been selected to investigate the in vitro antifungal activities of the leaf extract indifferent solvents viz.; acetone; chloroform; ethanol and methanol extracts of the selectedplant Lantana camara. Methodology: Poisoned food technique was carried out to performthe antifungal activity of acetone; chloroform; ethanol and methanol extracts. Results: All theextracts of L. camara gave positive for all the phytoconstituents viz. alkaloids; carbohydrates;flavonoids; glycosides; phytosterols; phenols; proteins and amino acids; saponins and …,*,2017,*
A study of emotional maturity of graduate students in Vellore district,M Vinitha; AC Lal Kumar,Abstract The purpose of this study was to investigate emotional maturity of graduatestudents. The sample for the study composed of 300 graduate students selected randomfrom Government; Aided and Private graduate students of Vellore district. The investigatorhas used descriptive survey method. Descriptive analysis and differential analysis had beenutilized for this study. Null hypothesis were framed and tested by the researcher. Emotionalmaturity scale developed and validated by Km. Roma Pal was adopted for the study. Thistool consists of 40 questions on emotional maturity with Likert scale. It was hypothesized thatthere is no significant difference between the groups of different types of variables; such asgender; locality of college; type of management; group studied; religion; parentaloccupation; UG studied and year of study. T-test was used to analyze the data collected …,IJAR,2017,*
Journal of Chemical and Pharmaceutical Research; 2017; 9 (1): 220-224,Mufida Fayaz; Musadiq H Bhat; Amit Kumar; Ashok K Jain,ABSTRACT Phytochemical screening was carried out using different solvent extracts ofinflorescence; root and leaf of Arnebia benthamii to compare their efficacy. Qualitativeanalysis of ten phytochemical compounds (alkaloids; saponins; tannins; phenolics;glycosides; proteins and amino acids; sterols; terpenoids; flavonoids and carbohydrates)was made. Out of the selected plant parts; inflorescence gave positive test for all tencompounds in all selected solvents except for sterols and terpenoids. The phytochemicals ofroot part showed positive test for seven compounds in methanolic extract; ten in ethanolicextract; and four each in acetone and chloroform extracts. Saponins; tannins and phenolicswere present in least number of solvent extracts as they showed their presence in ethanolextract only. The methanol and ethanol extracts of leaf showed positive results for all ten …,Journal of Chemical and Pharmaceutical Research,2017,*
Patterns of crop rading by wild ungulates and elephants in Ramnagar Forest Division; Uttarakhand,Ankur Kumar; Harendra Singh Bargali; Ashish David; Advait Edgaonkar,Abstract Crop raiding is a major form of human–wildlife conflict that not only affectslivelihoods of farmers living close to forest areas but also jeopardizes the objective of wildlifeconservation. In this study; we report patterns associated with crop raiding based on periodicfi eld inspections of 95 crop fields spread across 16 villages in India. Average raided area ofthe fi eld was highest in seedling stage (21%). Fields closer to the forest edge incurredhigher damage in the seedling (22%) and mature stages (7%) than fields farther from theforest edge; although this was not statistically significant. Guarding was found to beineffective in decreasing crop raiding; with no statistical difference in the mean area ofdamage between guarded and unguarded fields. Cheetal (Axis axis); sambar (Rusaunicolor); nilgai (Boselaphus tragocamelus); and wild pig (Sus scrofa) were the main …,Human–Wildlife Interactions,2017,*
Studies on genetic variability in different genotypes of taro,Ankush Kumar; ML Kushwaha; Ankit Panchbhaiya; Priyanka Verma,Nature has bestowed us with a lot of variability in wild populations of all crops. Thesevariations have been utilized in most crop improvement programmes and for makingselection of suitable line for a particular agro-climactic condition. This study; involving 18genotypes of taro; was carried out in 2015 at Vegetable Research Centre; Pantnagar; toevaluate most promising and high yielding genotypes suitable to this area for cultivation.The extent of genetic variability; heritability and genetic advance in respect to sixteendifferent characters regarding growth; yield and quality were studied under Tarai region ofUttarakhand. Wide variations were observed for all the characters indicating diverse geneticnature of the base population. The genotype PA 44 was promising as it producedsignificantly more yield than check variety NDC 1. There were high phenotypic and …,Journal of Hill Agriculture,2017,*
