Roles of continuous neurogenesis in the structural and functional integrity of the adult forebrain,Itaru Imayoshi; Masayuki Sakamoto; Toshiyuki Ohtsuka; Keizo Takao; Tsuyoshi Miyakawa; Masahiro Yamaguchi; Kensaku Mori; Toshio Ikeda; Shigeyoshi Itohara; Ryoichiro Kageyama,Abstract Neurogenesis occurs continuously in the forebrain of adult mammals; but thefunctional importance of adult neurogenesis is still unclear. Here; using a genetic labelingmethod in adult mice; we found that continuous neurogenesis results in the replacement ofthe majority of granule neurons in the olfactory bulb and a substantial addition of granuleneurons to the hippocampal dentate gyrus. Genetic ablation of newly formed neurons inadult mice led to a gradual decrease in the number of granule cells in the olfactory bulb;inhibition of increases in the granule cell number in the dentate gyrus and impairment ofbehaviors in contextual and spatial memory; which are known to depend on hippocampus.These results suggest that continuous neurogenesis is required for the maintenance andreorganization of the whole interneuron system in the olfactory bulb; the modulation and …,Nature neuroscience,2008,833
SIRT1 overexpression ameliorates a mouse model of SOD1-linked amyotrophic lateral sclerosis via HSF1/HSP70i chaperone system,Seiji Watanabe; Natsumi Ageta-Ishihara; Shinji Nagatsu; Keizo Takao; Okiru Komine; Fumito Endo; Tsuyoshi Miyakawa; Hidemi Misawa; Ryosuke Takahashi; Makoto Kinoshita; Koji Yamanaka,Dominant mutations in superoxide dismutase 1 (SOD1) cause degeneration of motorneurons in a subset of inherited amyotrophic lateral sclerosis (ALS). The pathogeneticprocess mediated by misfolded and/or aggregated mutant SOD1 polypeptides ishypothesized to be suppressed by protein refolding. This genetic study is aimed to testwhether mutant SOD1-mediated ALS pathology recapitulated in mice could be alleviated byoverexpressing a longevity-related deacetylase SIRT1 whose substrates include atranscription factor heat shock factor 1 (HSF1); the master regulator of the chaperonesystem. We established a line of transgenic mice that chronically overexpress SIRT1 in thebrain and spinal cord. While inducible HSP70 (HSP70i) was upregulated in the spinal cordof SIRT1 transgenic mice (PrP-Sirt1); no neurological and behavioral alterations were …,Molecular brain,2014,29
Contextual and cued fear conditioning test using a video analyzing system in mice,Hirotaka Shoji; Keizo Takao; Satoko Hattori; Tsuyoshi Miyakawa,Abstract The contextual and cued fear conditioning test is one of the behavioral tests thatassesses the ability of mice to learn and remember an association between environmentalcues and aversive experiences. In this test; mice are placed into a conditioning chamber andare given parings of a conditioned stimulus (an auditory cue) and an aversive unconditionedstimulus (an electric footshock). After a delay time; the mice are exposed to the sameconditioning chamber and a differently shaped chamber with presentation of the auditorycue. Freezing behavior during the test is measured as an index of fear memory. To analyzethe behavior automatically; we have developed a video analyzing system using the ImageFZapplication software program; which is available as a free download at http://www. mouse-phenotype. org/. Here; to show the details of our protocol; we demonstrate our procedure …,Journal of visualized experiments: JoVE,2014,28
Synaptosomal-associated protein 25 mutation induces immaturity of the dentate granule cells of adult mice,Koji Ohira; Katsunori Kobayashi; Keiko Toyama; Hironori K Nakamura; Hirotaka Shoji; Keizo Takao; Rika Takeuchi; Shun Yamaguchi; Masakazu Kataoka; Shintaro Otsuka; Masami Takahashi; Tsuyoshi Miyakawa,Synaptosomal-associated protein; 25 kDa (SNAP-25) regulates the exocytosis ofneurotransmitters. Growing evidence suggests that SNAP-25 is involved in neuropsychiatricdisorders; such as schizophrenia; attention-deficit/hyperactivity disorder; and epilepsy.Recently; increases in anxiety-related behaviors and epilepsy have been observed in SNAP-25 knock-in (KI) mice; which have a single amino acid substitution of Ala for Ser187.However; the molecular and cellular mechanisms underlying the abnormalities in thismutant remain unknown. In this study; we found that a significant number of dentate gyrus(DG) granule cells was histologically and electrophysiologically similar to immature DGneurons in the dentate gyrus of the adult mutants; a phenomenon termed the “immatureDG”(iDG). SNAP-25 KI mice and other mice possessing the iDG phenotype; ie; alpha …,Molecular brain,2013,28
Comprehensive behavioral analysis of ENU-induced Disc1-Q31L and-L100P mutant mice,Hirotaka Shoji; Keiko Toyama; Yoshihiro Takamiya; Shigeharu Wakana; Yoichi Gondo; Tsuyoshi Miyakawa,Disrupted-in-Schizophrenia 1 (DISC1) is considered to be a candidate susceptibility genefor psychiatric disorders; including schizophrenia; bipolar disorder; and major depression. Arecent study reported that N-ethyl-N-nitrosourea (ENU)-induced mutations in exon 2 of themouse Disc1 gene; which resulted in the amino acid exchange of Q31L and L100P; causedan increase in depression-like behavior in 31 L mutant mice and schizophrenia-likebehavior in 100P mutant mice; thus; these are potential animal models of psychiatricdisorders. However; remaining heterozygous mutations that possibly occur in flanking genesother than Disc1 itself might induce behavioral abnormalities in the mutant mice. Here; toconfirm the effects of Disc1-Q31L and Disc1-L100P mutations on behavioral phenotypesand to investigate the behaviors of the mutant mice in more detail; the mutant lines were …,BMC research notes,2012,28
PRICKLE1 interaction with SYNAPSIN I reveals a role in autism spectrum disorders,Lily Paemka; Vinit B Mahajan; Jessica M Skeie; Levi P Sowers; Salleh N Ehaideb; Pedro Gonzalez-Alegre; Toshikuni Sasaoka; Hirotaka Tao; Asuka Miyagi; Naoto Ueno; Keizo Takao; Tsuyoshi Miyakawa; Shu Wu; Benjamin W Darbro; Polly J Ferguson; Andrew A Pieper; Jeremiah K Britt; John A Wemmie; Danielle S Rudd; Thomas Wassink; Hatem El-Shanti; Heather C Mefford; Gemma L Carvill; J Robert Manak; Alexander G Bassuk,The frequent comorbidity of Autism Spectrum Disorders (ASDs) with epilepsy suggests ashared underlying genetic susceptibility; several genes; when mutated; can contribute toboth disorders. Recently; PRICKLE1 missense mutations were found to segregate with ASD.However; the mechanism by which mutations in this gene might contribute to ASD isunknown. To elucidate the role of PRICKLE1 in ASDs; we carried out studies in Prickle1+/−mice and Drosophila; yeast; and neuronal cell lines. We show that mice with Prickle1mutations exhibit ASD-like behaviors. To find proteins that interact with PRICKLE1 in thecentral nervous system; we performed a yeast two-hybrid screen with a human brain cDNAlibrary and isolated a peptide with homology to SYNAPSIN I (SYN1); a protein involved insynaptogenesis; synaptic vesicle formation; and regulation of neurotransmitter release …,PloS one,2013,27
Impaired synaptic clustering of postsynaptic density proteins and altered signal transmission in hippocampal neurons; and disrupted learning behavior in PDZ1 and...,Hitoshi Nagura; Yasuyuki Ishikawa; Katsunori Kobayashi; Keizo Takao; Tomo Tanaka; Kouki Nishikawa; Hideki Tamura; Sadao Shiosaka; Hidenori Suzuki; Tsuyoshi Miyakawa; Yoshinori Fujiyoshi; Tomoko Doi,Postsynaptic density (PSD)-95-like membrane-associated guanylate kinases (PSD-MAGUKs) are scaffold proteins in PSDs that cluster signaling molecules near NMDAreceptors. PSD-MAGUKs share a common domain structure; including three PDZ (PDZ1/2/3)domains in their N-terminus. While multiple domains enable the PSD-MAGUKs to bindvarious ligands; the contribution of each PDZ domain to synaptic organization and functionis not fully understood. Here; we focused on the PDZ1/2 domains of PSD-95 that bind NMDA-type receptors; and studied the specific roles of the ligand binding of these domains in theassembly of PSD proteins; synaptic properties of hippocampal neurons; and behavior; usingligand binding-deficient PSD-95 cDNA knockin (KI) mice. The KI mice showed decreasedaccumulation of mutant PSD-95; PSD-93 and AMPA receptor subunits in the PSD fraction …,Molecular brain,2012,27
Stress-evoked tyrosine phosphorylation of signal regulatory protein α regulates behavioral immobility in the forced swim test,Hiroshi Ohnishi; Takaaki Murata; Shinya Kusakari; Yuriko Hayashi; Keizo Takao; Toshi Maruyama; Yukio Ago; Ken Koda; Feng-Jie Jin; Katsuya Okawa; Per-Arne Oldenborg; Hideki Okazawa; Yoji Murata; Nobuhiko Furuya; Toshio Matsuda; Tsuyoshi Miyakawa; Takashi Matozaki,Severe stress induces changes in neuronal function that are implicated in stress-relateddisorders such as depression. The molecular mechanisms underlying the response of thebrain to stress remain primarily unknown; however. Signal regulatory protein α (SIRPα) is anIg-superfamily protein that undergoes tyrosine phosphorylation and binds the proteintyrosine phosphatase Shp2. Here we show that mice expressing a form of SIRPα that lacksmost of the cytoplasmic region manifest prolonged immobility (depression-like behavior) inthe forced swim (FS) test. FS stress induced marked tyrosine phosphorylation of SIRPα inthe brain of wild-type mice through activation of Src family kinases. The SIRPα ligand CD47was important for such SIRPα phosphorylation; and CD47-deficient mice also manifestedprolonged immobility in the FS test. Moreover; FS stress-induced tyrosine …,Journal of Neuroscience,2010,26
Mice lacking the kf-1 gene exhibit increased anxiety-but not despair-like behavior,Atsushi Tsujimura; Masato Matsuki; Keizo Takao; Kiyofumi Yamanishi; Tsuyoshi Miyakawa; Tamotsu Hashimoto-Gotoh,KF-1 was originally identified as a protein encoded by human gene with increasedexpression in the cerebral cortex of a patient with Alzheimer's disease. In mouse brain; kf-1mRNA is detected predominantly in the hippocampus and cerebellum; and kf-1 geneexpression is elevated also in the frontal cortex of rats after chronic antidepressanttreatments. KF-1 mediates E2-dependent ubiquitination and may modulate cellular proteinlevels as an E3 ubiquitin ligase; though its target proteins are not yet identified. To elucidatethe role of kf-1 in the central nervous system; we generated kf-1 knockout mice by genetargeting; using Cre-lox recombination. The resulting kf-1−/− mice were normal and healthyin appearance. Behavioral analyses revealed that kf-1−/− mice showed significantlyincreased anxiety-like behavior compared with kf-1+/+ littermates in the light/dark …,Frontiers in behavioral neuroscience,2008,26
Absence of BRINP1 in mice causes increase of hippocampal neurogenesis and behavioral alterations relevant to human psychiatric disorders,Miwako Kobayashi; Toshiyuki Nakatani; Toshiaki Koda; Ken-ichi Matsumoto; Ryosuke Ozaki; Natsuki Mochida; Keizo Takao; Tsuyoshi Miyakawa; Ichiro Matsuoka,We have previously identified BRINP (BMP/RA-inducible neural-specific protein-1; 2; 3)family genes that possess the ability to suppress cell cycle progression in neural stem cells.Of the three family members; BRINP1 is the most highly expressed in various brain regions;including the hippocampus; in adult mice and its expression in dentate gyrus (DG) ismarkedly induced by neural activity. In the present study; we generated BRINP1-deficient(KO) mice to clarify the physiological functions of BRINP1 in the nervous system.Neurogenesis in the subgranular zone of dentate gyrus was increased in BRINP1-KO micecreating a more immature neuronal population in granule cell layer. The number ofparvalbumin expressing interneuron in hippocampal CA1 subregion was also increased inBRINP1-KO mice. Furthermore; BRINP1-KO mice showed abnormal behaviors with …,Molecular brain,2014,25
Differential effect of Fyn tyrosine kinase deletion on offensive and defensive aggression,Tsuyoshi Miyakawa; Takeshi Yagi; Keizo Takao; Hiroaki Niki,Abstract Fyn tyrosine kinase is highly expressed in the limbic system and mice lacking Fyntyrosine kinase showed increased fearfulness in a variety of tests for anxiety-relatedbehaviors. To investigate the possible role of Fyn tyrosine kinase in aggression; weassessed the aggressive behaviors of the mice lacking the Fyn tyrosine kinase using theresident–intruder and restraint-induced target biting paradigms. The percentage of Fyn-deficient mice that attacked an inanimate target in a restraint tube was higher than that of thecontrol mice. On the contrary; in the resident–intruder paradigm; the percentage of Fyn-deficient mice that attacked the intruder was lower and the Fyn-deficient mice showed alonger latency to attack an intruder. These results suggest a distinct role of Fyn tyrosinekinase in enhancing the offensive aggression and decreasing the defensive aggression …,Behavioural brain research,2001,25
Altered sensitivities to morphine and cocaine in scaffold protein tamalin knockout mice,Masaaki Ogawa; Tsuyoshi Miyakawa; Kenji Nakamura; Jun Kitano; Kenryo Furushima; Hiroshi Kiyonari; Rika Nakayama; Kazuki Nakao; Koki Moriyoshi; Shigetada Nakanishi,Abstract Tamalin is a scaffold protein that interacts with metabotropic glutamate receptorsand the kinase-deficient neurotrophin TrkCT1 receptor and forms a protein complex withmultiple protein-trafficking and intracellular signaling molecules. In culture; tamalin promotesintracellular trafficking of group 1 metabotropic glutamate receptors through its interactionwith guanine nucleotide exchange factor cytohesins and causes actin reorganization andmembrane ruffling via the TrkCT1/cytohesin-2 signaling mechanism. However; how tamalinserves its physiological function in vivo has remained elusive. In this study; we generatedtamalin knockout (Tam−/− KO) mice and investigated behavioral alterations resulting fromtheir deficiency in functional tamalin. Targeted deletion of functional tamalin altered neitherthe overall brain architecture nor the general behavior of the mice under ordinary …,Proceedings of the National Academy of Sciences,2007,24
Synaptic E3 ligase SCRAPPER in contextual fear conditioning: extensive behavioral phenotyping of Scrapper heterozygote and overexpressing mutant mice,Ikuko Yao; Keizo Takao; Tsuyoshi Miyakawa; Seiji Ito; Mitsutoshi Setou,SCRAPPER; an F-box protein coded by FBXL20; is a subunit of SCF type E3 ubiquitinligase. SCRAPPER localizes synapses and directly binds to Rab3-interacting molecule 1(RIM1); an essential factor for synaptic vesicle release; thus it regulates neural transmissionvia RIM1 degradation. A defect in SCRAPPER leads to neurotransmission abnormalities;which could subsequently result in neurodegenerative phenotypes. Because it is likely thatthe alteration of neural transmission in Scrapper mutant mice affect their systemic condition;we have analyzed the behavioral phenotypes of mice with decreased or increased theamount of SCRAPPER. We carried out a series of behavioral test batteries for Scrappermutant mice. Scrapper transgenic mice overexpressing SCRAPPER in the hippocampus didnot show any significant difference in every test argued in this manuscript by comparison …,PLoS One,2011,23
