MonetDB/X100: Hyper-Pipelining Query Execution.,Peter A Boncz; Marcin Zukowski; Niels Nes,Abstract Database systems tend to achieve only low IPC (instructions-per-cycle) efficiencyon modern CPUs in compute-intensive application areas like decision support; OLAP andmultimedia retrieval. This paper starts with an in-depth investigation to the reason why thishappens; focusing on the TPC-H benchmark. Our analysis of various relational systems andMonetDB leads us to a new set of guidelines for designing a query processor. The secondpart of the paper describes the architecture of our new X100 query engine for the MonetDBsystem that follows these guidelines. On the surface; it resembles a classical Volcano-styleengine; but the crucial difference to base all execution on the concept of vector processingmakes it highly CPU efficient. We evaluate the power of MonetDB/X100 on the 100GBversion of TPC-H; showing its raw execution power to be between one and two orders of …,Cidr,2005,523
Querying XML Data Sources,Peter Boncz,Page 1. MonetDB/XQuery -- re-use permitted when acknowledging the © Peter Boncz (2009) --VLDB Summer School 2009 Shanghai Peter Boncz boncz@cwi.nl (CWI Amsterdam) QueryingXML Data Sources using MonetDB/XQuery Page 2. MonetDB/XQuery -- re-use permitted whenacknowledging the © Peter Boncz (2009) -- VLDB Summer School 2009 Shanghai Overview •Crash course XML and XQuery + XQ Update Facility • XML Databases • MonetDB/XQuery •Open-source XML database by me and my group at CWI • Start downloading now Łmonetdb.cwi.nl • Extensions: • Keyword Search in XML (PF/Tijah) • StandOff Annotation •Distributed XML (XRPC) • More Internals • XML Indexing and why it is hard Page 3.MonetDB/XQuery -- re-use permitted when acknowledging the © Peter Boncz (2009) -- VLDBSummer School 2009 Shanghai Overview • Crash course XML and XQuery + XQ Update Facility …,*,*,*
Research Program Committee,Yanif Ahmad; Aris Anagnostopoulos; Walid Aref; Ismail Ari; Shivnath Babu; Zohra Bellahsene; II Elisa Bertino; Claudio Bettini; Michael Bohlen; Paolo Boldi; Francesco Bonchi; Peter Boncz; CWI Angela Bonifati; Vinayak Borkar; Christof Bornhoevd; SAP Randal Burns; Andrea Cali; Selcuk Candan; Barbara Carminati; Deepayan Chakrabarti; Chee Yong Chan; Shimin Chen; Pittsburgh Su Chen; Yi Chen; Reynold Cheng; Sarah Cohen-Boulakia; LRI Orsay; Gao Cong; Mariano Consens; Isabel Cruz; Bin Cui; Colazzo Dario; Gautam Das; Anish Das Sarma; Khuzaima Daudjee; Antonios Deligiannakis; Stefan Dessloch; Anhai Doan; Eduard Dragut,Yanif Ahmad; Johns Hopkins University Aris Anagnostopoulos; Sapienza University of RomeWalid Aref; Purdue University Ismail Ari; Ozyegin University Soeren Auer; Leipzig School of MediaShivnath Babu; Duke University Roger Barga; Microsoft Zohra Bellahsene; University of MontpellierII Elisa Bertino; Purdue University Claudio Bettini; University of Milan Michael Bohlen; Universityof Zurich Paolo Boldi; University of Milan Francesco Bonchi; Yahoo! Research Peter Boncz; CWIAngela Bonifati; ICAR-CNR; Italy Vinayak Borkar; University of California; Irvine ChristofBornhoevd; SAP Randal Burns; Johns Hopkins University Andrea Cali; University of Oxford SelcukCandan; Arizona State University Barbara Carminati; University of Insubria; Italy DeepayanChakrabarti; Yahoo! Research Chee Yong Chan; National University of Singapore BadrishChandramouli; Microsoft Gang Chen; Zhejing University; China Shimin Chen; Intel Labs …,*,*,*
Dimension Encoding for Bitwise Dimensional Co-Clustering,Stephan Baumann; Peter Boncz; Kai-Uwe Sattler,Abstract—In this technical report we explain how to create skew-resistant balanceddimensions for our clustering scheme Bitwise Dimensional Co-Clustering (short BDCC)based on histograms and Hu-Tucker encoding. This is needed to avoid unreliable precisionin BDCCscan when scanning tables at different granularities.,America,*,*
Conference Program Chairpersons,Roland R Wagner; Norman Revell; A Min Tjoa; Vladimir Marik; Witold Abramowicz; Hamideh Afsarmanesh; Fuat Akal; Toshiyuki Amagasa; Bernd Amann; Vasco Amaral; Stanislaw Ambroszkiewicz; Ira Assent; Ramazan S Aygun; Torben Bach Pedersen; Denilson Barbosa; Leonard Barolli; Kurt Bauknecht; Peter Baumann; Bishwaranjan Bhattacharjee; Sourav S Bhowmick; Stephen Blott; Peter Boncz; Angela Bonifati,Page 1. DEXA 2008 Program Committee General Chair Günther Pernul; University of Regensburg;Germany Conference Program Chairpersons Roland R. Wagner; FAW; University of Linz; AustriaNorman Revell; Middlesex University; UK † Workshop Chairpersons A Min Tjoa; TechnicalUniversity of Vienna; Austria Roland R. Wagner; FAW; University of Linz; Austria PublicationChairperson Vladimir Marik; Czech Technical University; Czech Republic Program CommitteeWitold Abramowicz; The Poznan University of Economics; Poland Hamideh Afsarmanesh;University of Amsterdam; The Netherlands Fuat Akal; ETH Zürich; Switzerland Toshiyuki Amagasa;University of Tsukuba; Japan Bernd Amann; LIP6 - UPMC; France Vasco Amaral …,*,*,*
Micro Adaptivity in a Vectorized Database System,Peter Boncz; Henri Bal,Abstract This thesis investigates the benefits of micro adaptivity in a high performanceDBMS. A micro adaptive DBMS is able to tune itself to the context in which it is running; byhaving multiple implementations of performance critical sections and a mechanism thatchooses the best (fastest) one during runtime. This is different than other adaptive databasesystems; such as those that continuously tune the execution plan at runtime because thesedo so at the coarser operator level. Our goal is to augment the Vectorwise system with microadaptivity which should increase performance and also reduce performance variation due todata characteristics; hardware or system state. We first present the factors that causechanges in performance (eg different hardware features; data selectivity) and show theopportunities that they create. Then; we introduce the micro adaptivity sub-system and …,*,*,*
Query Optimization and Execution in Vectorwise MPP,Peter Boncz; Jacopo Urbani,Most organizations nowadays demand from their online analytical processing (OLAP)capable DBMS a short response time to queries on volumes of data that increase at a fastpace. In order to comply with these requirements; many commercial database vendors havedeveloped massively parallel processing (MPP) solutions. The Vectorwise DBMS is basedon a vectorized query execution engine that takes advantage of the capacities of modernCPUs [Zuk09]. In this thesis; we explore the development challenges encountered in theinitial steps towards an MPP solution for the Vectorwise DBMS. Our work will focus on thetwo most critical layers: query optimization and query execution.,*,*,*
MonetDB/ХЮО at the 2006 TREC TeraByte Track,Sándor Héman; Marcin Zukowski; Arjen de Vries; Peter Boncz,*,*,*,*
Emerging “vertical” database systems in support of scientific data,Per Svensson; Peter Boncz; Milena Ivanova; Martin Kersten; Niels Nes,Abstract. This chapter surveys and discusses the evolution of a certain class of databasearchitectures; more recently referred to as “vertical databases”. The topics discussed in thischapter include the evolution of storage structures from the 1970‟ s till now; datacompression techniques; and query processing techniques for single-and multi-variablequeries in vertical databases. Next; the chapter covers in detail the architecture and designconsiderations of a particular (open source) vertical database system; called MonetDB. Thisis followed by an example of using MonetDB for the SkyServer data; and the queryprocessing improvements it offers.,*,*,*
INS-R9912 October 31; 1999,Optimizing Main-Memory Join On Modern; Hardware S Manegold; P Boncz; ML Kersten,ABSTRACT In the past decade; the exponential growth in commodity CPUs speed has faroutpaced advances in memory latency. A second trend is that CPU performance advancesare not only brought by increased clock rate; but also by increasing parallelism inside theCPU. Current database systems have not yet adapted to these trends; and show poorutilization of both CPU and memory resources on current hardware. In this article; we showhow these resources can be optimized for large joins and translate these insights intoguidelines for future database architectures; encompassing data structures; algorithms; costmodeling; and implementation. In particular; we discuss how vertically fragmented datastructures optimize cache performance on sequential data access. On the algorithmic side;we refine the partitioned hash-join with a new partitioning algorithm called radix-cluster …,*,*,*
Agrawal; D.; see Wen-Syan Li; T-KDE Jul-Aug 02 768-791 Agrawal; R.; see Shim; K.; T-KDE Jan-Feb 02 156-171 Ahamad; M.; and M. Chelliah. Flexible robust progr...,NR Adam; CC Aggarwai; CC Aggarwal; G Biswas; S Bodagala; P Boncz; RR Brooks; KS Candan; U Chadaga; B Chaib-draa; PP Chakrabarti; E Chang; W Chang; Chang Chen Meng; Chang Chin-Chen; Chang-tien Lu; Chan Tak-Wai; CR Chatwin,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder he primary entry in the Author Index.,*,*,*
Program Committees,Daniel Abadi; Ashraf ABOULNAGA; Laurent AMSALEG; Walid AREF; Sourav BHOWMICK; Angela BONIFATI; Peter BONCZ; Philippe BONNET; Luc BOUGANIM; Stéphane BRESSAN; Nicolas BRUNO; Barbara CATANIA; Chee Yong CHAN; Ugur CETINTEMEL; Lei CHEN; Shimin CHEN; Reynold CHENG; Brian COOPER; Bin CUI; Gautam DAS; Amol DESHPANDE; Alin DEUTSCH; Yanlei DIAO; Wenfei FAN; Alan FEKETE; Elena FERRARI; Shel FINKELSTEIN; Peter FISCHER; Minos GAROFALAKIS; Johannes GEHRKE; Gabriel GHINITA; Leo GIAKOUMAKIS,Page 1. VLDB 2010 xi SINGAPORE PROGRAM COMMITTEES Core Database Technology KianLee TAN; Program Chair (National University of Singapore; Singapore) Daniel ABADI (YaleUniversity; USA) Ashraf ABOULNAGA (University of Waterloo; Canada) Laurent AMSALEG(IRISA-CNRS; France) Walid AREF (Purdue University; USA) Sourav BHOWMICK (NanyangTechnological University; Singapore) Angela BONIFATI (Icar-CNR; Italy) Peter BONCZ (CWI; TheNetherlands) Philippe BONNET (University of Copenhagen; Denmark) Luc BOUGANIM (INRIA;France) Stéphane BRESSAN (National University of Singapore; Singapore) Nicolas BRUNO(Microsoft Research; USA) Barbara CATANIA (Universita di Genova; Italy ) Chee Yong CHAN(National University of Singapore; Singapore) Ugur CETINTEMEL (Brown University; USA) LeiCHEN (Hong Kong University of Science and Technology; China) …,*,*,*
CS-R9568 1995,PA Boncz; F Kwakkel; ML Kersten,Page 1. Centrum voor Wiskunde en Informatica REPORTRAPPORT High performance supportfor OO traversals in monet PA Boncz; F. Kwakkel and ML Kersten Computer Science/Departmentof Algorithmics and Architecture CS-R9568 1995 Page 2. Report CS-R9568 ISSN 0169-118XCWI PO Box 94079 1090 GB Amsterdam The Netherlands CWI is the National Research Institutefor Mathematics and Computer Science. CWI is part of the Stichting Mathematisch Centrum (SMC);the Dutch foundation for promotion of mathematics and computer science and their applications.SMC is sponsored by the Netherlands Organization for Scientific Research (NWO). CWI is amember of ERCIM; the European Research Consortium for Informatics and Mathematics …,*,*,*
W hat happens during a# oin',Stefan Manegoldu; Peter Boncz; Martin L Kerstenu,*,*,*,*
INS-R9912 October 31; 1999,S Manegold; P Boncz; ML Kersten,ABSTRACT In the past decade; the exponential growth in commodity CPUs speed has faroutpaced advances in memory latency. A second trend is that CPU performance advancesare not only brought by increased clock rate; but also by increasing parallelism inside theCPU. Current database systems have not yet adapted to these trends; and show poorutilization of both CPU and memory resources on current hardware. In this article; we showhow these resources can be optimized for large joins and translate these insights intoguidelines for future database architectures; encompassing data structures; algorithms; costmodeling; and implementation. In particular; we discuss how vertically fragmented datastructures optimize cache performance on sequential data access. On the algorithmic side;we refine the partitioned hash-join with a new partitioning algorithm called radix-cluster …,*,*,*
A SPARQL front-end for MonetDB,Paolo Atzeni; Peter A Boncz; Marco Antonelli,This thesis starts with a collaboration with the CWI; Center for Mathematics and Informatics(in Dutch: Centrum voor Wiskunde en Informatica); a prestigious Dutch research centerlocated in Amsterdam; one of the most important in Europe in these fields and a member ofthe ERCIM; the European Research Consortium for Informatics and Mathematics.,*,*,*
