A generic framework for monitoring continuous spatial queries over moving objects,Haibo Hu; Jianliang Xu; Dik Lun Lee,Abstract This paper proposes a generic framework for monitoring continuous spatial queriesover moving objects. The framework distinguishes itself from existing work by being the firstto address the location update issue and to provide a common interface for monitoringmixed types of queries. Based on the notion of safe region; the client location updatestrategy is developed based on the queries being monitored. Thus; it significantly reducesthe wireless communication and query reevaluation costs required to maintain the up-to-date query results. We propose algorithms for query evaluation/reevaluation and for saferegion computation in this framework. Enhancements are also proposed to take advantageof two practical mobility assumptions: maximum speed and steady movement. Theexperimental results show that our framework substantially outperforms the traditional …,Proceedings of the 2005 ACM SIGMOD international conference on Management of data,2005,336
Positioning and privacy in location-based services,Haibo Hu; Junyang Zhou; Jianliang Xu; Joseph Kee-Yin Ng,Location positioning by GPS has become a standard function in modern handheld devicespecifications. Even in indoor environments; positioning by utilizing signals from the mobilecellular network and the wireless LAN has been intensively studied. This chapter starts withsome review of the state-of-the-art technologies. Positioning technologies propel the marketof location-based services (LBS). They are mobile content services that provide location-related information to users. However; to enjoy these LBS services; the mobile user mustexplicitly expose his/her accurate location to the service provider; who might abuse suchlocation information or even trade it to unauthorized parties. To protect privacy; traditionalapproaches require a trusted middleware on which user locations are anonanonymousymized. This chapter presents two new privacy-preserving approaches without such a …,Handheld Computing for Mobile Commerce: Applications; Concepts and Technologies: Applications; Concepts and Technologies,2010,*
Preparation and bioactivity evaluation of SA-mIL15 fusing protein,YL Chen; XL Xu; J Tang; XX Nie; ZC Song; ZM Hu; JM Gao,AIM: To prepare and characterize streptavidin-tagged murine interleukin-15 fusion proteins.METHODS: pET24a-SA-L-mIL15 and pET21a-mIL15-L-SA plasmids were constructed andexpressed in Rosetta (DE3) host bacteria to generate SA/mIL15 fusion proteins. SA-mIL15fusion protein was purified through the Ni-NTA affinity chromatography; and mIL15-SAfusion protein through anion exchange chromatography; followed by refolding. Theefficiency of surface modification of the fusion proteins on the biotinylated RM-1 tumor cellswas evaluated by a flow cytometer. MTT method was used to evaluate the proliferating effectof SA/mIL15 fusion proteins on mouse spleen lymphocytes stimulated by ConA. RESULTS:Both SA-mIL15 and mIL15-SA fusion proteins were highly expressed in Rosetta (DE3) atabout 20% of total bacterial proteins. They exhibited the bi-functionality: proliferation …,Xi bao yu fen zi mian yi xue za zhi= Chinese journal of cellular and molecular immunology,2010,*
Preparation and Tribological Behavior of Lubricant Additive Containing Mercaptobenzothiazole Group,Jiu-Sheng Li; Yong-Gang Wang; Ling-Guo Sun; Xiao-Hong Xu,A novel borate ester additive (BTSB) containing mercaptobenzothiazole group wassynthesized. Resultant additive was characterized by means of infrared spectrometry andelemental analysis. The tribological behavior of the borate ester as a multifunctional additivein synthetic polyolester base stock Priolube 3970 was evaluated using a four-ball tribometer.Results show that BTSB possesses good friction-reducing and antiwear behavior as well asexcellent extreme pressure properties; showing promising application prospects in industriallubricants.,Materials Protection,2010,*
The telomerase activity of human adipose derived stem cells during proliferation and differentiation in vitro,GP Chen; SK Luo; HB Wang; ZS Sun; X Xu,OBJECTIVE: To investigate the telomerase activity of human adipose derived stem cells(ADSCs) during proliferation and differentiation in vitro. METHODS: ADSCs were highlypurified and cultured in vitro. The morphology; phenotype and biological properties of thecultured ADSCs were observed by flow cytometer. Then ADSCs were induced todifferentiate into adipocytes and osteoblast. The telomerase activity was detected by TRAP.RESULTS: ADSCs had the ability of multi-directed differentiation; like adipocytes andosteoblast. It could also express the stem cell-related surface markers. The telomeraseactivity was negative or lowly expressed in ADSCs in vitro within 12 generations. Thetelomerase activity was up-regulated when ADSCs was adipogenic differentiated; butdeceased 3-6 days later. CONCLUSIONS: The telomerase activity of ADSCs is not …,Zhonghua zheng xing wai ke za zhi= Zhonghua zhengxing waike zazhi= Chinese journal of plastic surgery,2010,*
Investigation of PAN-based carbon fiber microstructure by 2D-SAXS,Yi Sheng; Cai-hong Zhang; Yao Xu; Chun-xiang Lu; Gang-ping Wu; Zhong-hua Wu; Zhi-hong Li,*,Carbon,2010,*
Profile of pathology in rabbit unstable plaque with~(18) F-FDG PET/CT detection,Dan-dan ZHANG; Zhan-min XU; Ai-li SONG; Quan-ming ZHAO; Xiao-li DONG,Objective To study the feasibility of noninvasive detection of unstable plaques with 18F-Fluorodeoxyglucose (18F-FDG) PET/CT imaging. Methods Atherosclerotic plaques wereinduced in male New Zealand white rabbits. Animals were injected with FDG labeled with18F; then examined with PET/CT. Aorta was explanted for photography with digital camera;and 18F-FDG uptake analysis. Thirty unstable plaques and 30 stable plaques were choosedso as to compare the quantitativly 18F-FDG uptake. The number of macrophages andsmooth muscle cells was detected by immunohistochemical technique. ResultsExperimental group showed inconsistent uptake of 18F-FDG in the abdominal aorta. Theresults were confirmed in the ex vivo digital photo of the explanted aorta. The target to nontarget ratio (T/NT) and macrophages of unstable plaques were higher than stable plaques …,Basic & Clinical Medicine,2010,*
Purification of multi-walled carbon nanotubes and its surface modification [J],Xu Yong; Wang Jing; Hu Jinping; Tong Xiaocui; Zhang Mingxu,Concentrated nitric acid was used to purify carbon nanotubes at 110℃ for 2; 4; 6; 8 h;respectively. The SEM showed that the dispersion was greatly improved which were purifiedby concentrated nitric acid; and the dispersion of the carbon nanotubes were best; whichwere purified for 4 h. The results of UV-vis absorption spectroscopy showed that the slope ofthe standard working curve of the carbon nanotubes purified for 4h; weather dispersed inwater or ethanol; was higher than others. And as well as the phenomenon demonstrated thatthe dispersion of the carbon nanotubes purified for 4h was better than others. Sodiumdodecyl sulfonate (DBS); polyethylene glycol 124 (PEG); polyvinyl alcohol 2000 (PVA);azobisisobutyronitrile (AIBN) were used for the surface modification of the carbon nanotubesone by one; which were purified by concentrated nitric acid for 4h. The UV-vis absorption …,Sciencepaper Online,2010,*
Effect of Sulfur and Dissolved Oxygen Content on Corrosion Fatigue Property in High Temperature and High Pressure Water,Song XU; Xin-qiang WU; En-hou HAN; Wei KE,Low cycle fatigue tests of reactor pressure vessel steel A533B were performed in simulatedhigh temperature and high pressure water environment. Effects of sulfur and dissolvedoxygen content on fatigue life and crack initiation were discussed. It was found that fatiguelife decreased with increasing sulfur content in the steel when sulfur content was less than0.015 (wt)%; and fatigue life was saturated when sulfur content was more than 0.015 (wt)%.Under high sulfur content condition; fatigue cracks were multiple initiation; and mainlynucleated at sulfur-bearing inclusions on or near the surface of specimens. Fatigue lifedecreased with increasing dissolved oxygen content in the water when dissolved oxygencontent was between 0.05 mg/L and 0.5 mg/L. Furthermore; fatigue life was saturated whendissolved oxygen content was more than 0.5 mg/L or less than 0.05 mg/L. When …,Corrosion & Protection,2010,*
Robust Transmission of Video Stream over Fading Channels,Mao-Quan Li; Zheng-Quan Xu; Yan-Yan Xu,Abstract Fading channels; such as mobile wireless channels; are characterized by longburst of packet loss. It usually results in several macroblock lines; a whole frame or evenmultiple successive frame loss that is difficult to be corrected by conventional error correctingtechniques. This paper proposes a robust video coding scheme; which consists of threesteps: 1) spatial decimation divides each frame into two similar fields which can be used tocorrect each other by spatial error concealment; 2) field-level Alternative Multi-hypothesisMotion Compensated Prediction (AMCP) makes the error from even top fields and oddbottom fields decrease and converge to zero quickly and automatically and 3) temporalinterleaving is applied to disperse burst error to different frames which further enhances theerror concealment capability to up to three successive lost frames. Simulation results …,*,2010,*
Kinetics of E. coli Topoisomerase I and Energetic Studies of DNA Supercoiling by Isothermal Titration Calorimetry,Xiaozhou Xu,Abstract In this thesis; on the basis of the asymmetrical charge distribution of E. colitopoisomerase I; I developed a new rapid procedure to purify E. coli DNA topoismoerase I inthe milligram range. The new procedure includes using both cation-and anion-exchangecolumns; ie; SP-sepharose FF and Q-sepharose FF columns. E. coli topoisomerase I purifiedhere is free of nuclease contamination. The kinetic constants of the DNA relaxation reactionof E. coli DNA topoisomerase I were determined as well. I also used isothermal titrationcalorimetry to investigate the energetics of DNA supercoiling by using the unwindingproperties of DNA intercalators; ethidium and daunomycin. After comparing the enthalpychanges of these DNA intercalators binding to supercoiled and nicked or relaxed plasmidDNA pXXZ06; I determined the DNA supercoiling enthalpy is about 12 kcal/mol per turn of …,*,2010,*
ROPES Based Modeling of CTCS-3 On-Board Equipment,Leying Xu; Jiancheng Mu; Xiaoning Xu; Zhidan Song,To avoid the disadvantages of the traditional modeling methods in train operation controlsystem; and based on the analyses in respect of the requirement; the system and the objectof CTCS-3on-board equipment; the modeling method of Rapid Object-oriented Process forEmbedded System (ROPES) was applied to CTCS-3 automation train protection system.With this method; the system structure of CTCS-3 on-board equipment was designed and adetailed model was established. By means of Rhapsody; the model was transformed to theexecutable code based on real-time framework technology; and the test case was generatedautomatically to validate the model. Simulation test results show that the modeling methodcan obviously reduce the complexity of software design and shorten the development cyclefor onboard equipment software.,China Railway Science,2010,*
The preoperative size measurement of breast cancer by ultrasonography and mammography,ZHANG Qing; YANG Han-feng; GU Peng; CAO Li-ting; ZHANG Min-hui; XU Xiao-xue; LI Yang; ZHANG Hong-wei,*,Chinese Journal of Medical Ultrasound (Electronic Edition),2010,*
A Search Method to Some Helicopter Hover Performance Problem,Yumao XU; Bin JIANG; Yiping LIN; Shengxue MENG,During Some helicopter flight test; its Maximum Hover takeoff weight was 150kg lower thantheoretical calculation value; it was also 220kg lower than flight manual data of foreignsimilar helicopter. This paper introduced the method and work carried out to searching thehelicopter Hover Performance Problem detailedly. Author gave the analysis result and putforward some advices for the future. It could provide reference to other helicopter duringsolving similar problem.,Helicopter Technique,2010,*
