Introduction to Automata Theory; Languages; and Computation,Larry Ullman,*,*,2006,18258
Some Advances in Data-Mining Techniques,Jeffrey D Ullman,Abstract Research in the MIDAS project at Stanford explores new ideas in data-mining. Oneearly result was a new algorithm for Web search; that resulted in a recently turnedcommercial search engine; called Google. A second area of interest is in generalizing thetechniques such as “a-priori;” which were developed by Rakesh Agrawal and his associatesat IBM Research in Almaden to allow “market-basket analysis;” or “association-rule mining.”The latter problem deals with finding items that customers frequently buy together. We havedeveloped a framework called “query flocks.” In this system; we can phrase highly complexdata-mining queries; including many that are not handled well by commercial SQL systems.We then compile the “query flock” into a sequence of SQL queries that are simple enough tobe optimized by commercial systems. A third interesting challenge is summarizing the …,International Workshop on Next Generation Information Technologies and Systems,1999,*
Safety in numbers,W Grossman,*,Daily Telegraph,1999,*
FIFTEENTH ACM SIGACT-SIGMOD-SIGART SYMPOSIUM ON PRINCIPLES OF DATABASE SYSTEMS-Answering Queries Using Limited External Query Processors,Alon Y Levy; Anand Rajaraman; Jeffrey D Ullman,*,Journal of Computer and System Sciences,1999,*
Query Flocks: A Generalization of Association-Rule Mining,Jeffrey D Ullman; Rajeev Motwani; Svetlozar Nestorov,Abstract Association-rule mining has proved a highly successful tech-nique for extractinguseful information from very large databases. This success is attributed not only to theappropriateness of the objectives; but to the fact that a number of new query-optimizationideas; such as the “a-priori” trick; make association-rule mining run much faster than mightbe expected. In this paper we see that the same tricks can be extended to a much moregeneral context; allowing efficient mining of very large databases for many different kinds ofpatterns. The general idea; called “query ﬂocks;” is a generate-and-test model for data-mining problems. We show how the idea can be used either in a general-purpose miningsystem or in a next generation of conventional query optimizers.,*,1998,*
Efficient Management of Active Databases,Jeffrey D Ullman; Jennifer Widom,Abstract: We have made advances in the following areas: Data cubes: these recent data-warehouse products need a way to optimize the use of space by selecting some views tomaintain permanently. We have identified the'monotonicy'property choosing one viewcannot increase the value of materializing another view as guaranteeing the existence of apolynomial-time competitive (guaranteed to come within a constant fraction of optimum)solution. In one important nonmonotone case; data cubes with indexes on views; weshowed how to find a polynomial competitive algorithm. Self Maintenance of views: We havetechniques for deciding whether or not a view that is defined by a conjunctive query can bemaintained in the face of an update to a base relation; without issuing queries to one ormore base relations. For a variety of situations; we showed how to express this' self …,*,1998,*
Reminiscences on Influential Papers-R. Snodgrass; ed.,H Garcia-Molina; T Imielinski; D Maier; P Selinger; J Ullman,*,SIGMOD RECORD,1998,*
Dick Tsur,Jerey D Ullman; Serge Abiteboul; Chris Clifton; Rajeev Motwani; Svetlozar Nestorov; Arnon Rosenthal,*,*,1997,*
Dick Tsur; Hitachi Corp.,Jeffrey D Ullman; Serge Abiteboul; Chris Clifton; Rajeev Motwani; Svetlozar Nestorov; Arnon Rosenthal,*,*,1997,*
sign and Analysis of Computer Algorithms; Read-ing; MA: Addison-Wesley; 1974. J. Hertz; A. Krogh; RG Palmer; Introduction to the Theory of Neural Computation; R...,AV Aho; JE Hopcroft; JD Ullman,[5] C. Bousoiio-Calzön; Optimization Combinatoria Basada en el Esquema Neuronal deHopfield. Ph. D. Thesis; Univ. Politecnica de Madrid; 1996. Figure 2: Relative performance ofthe neural net versus Dijkstra's algorithm. ered; the obtained quality is equivalent in thecompet- itive strategies to Dijkstra's optimum algorithm; and the speed remains to be about anorder of magnitud better than Ali's. It would be interesting a further understanding of the dynamicsof the net as well as about its ability to provide optimal solutions; this issue being closely relatedto the capacity of the Hopfield net. The devel- opment of distributed Hopfield algorithms for routingis also of interest; as the current research in networking seems to suggest. 6. REFERENCES[1] S. Plotkin;" Competitive Routing of Virtual Cir- cuits in ATM Networks"; IEEE J. Select. AreasComm; vol. 13; no. 6; pp. 1128-1136; Aug. 1995. [2] HK Ali; F. Kamoun …,Intelligent Methods for Signal Processing and Communications,1997,*
Moving database theory into database practice,Jeff Ullman,While I waver periodically about the importance of logic; datalog; etc; in database research;right now I'm very optimistic. The technology is beginning to see the light of day incommercial ventures; there is a new SQL3 standard for recursion based onthe``datalog''approach; and there are some new and very exciting applications in theintegration/warehousing area that exploit the core datalog technology in surprising and veryuseful ways. More about that below.,ACM Computing Surveys (CSUR),1996,*
Sstanford UNIVERSITY,Hank Korth,*,*,1996,*
Research Into Multimedia Database Systems,Jeffrey Ullman,Abstract There is no doubt that the use of multimedia information is growing rapidly. The firstquestion to ask is to what extent database research and/or expertise should be expected toprovide solutions to the problems related to multimedia information. We identify severalareas where we can be optimistic that database technology will be important: Managementof tertiary storage; Development of type systems for special kinds of information; Querysystems for multimedia information (including user interfaces); and support for varyingqualities of service. In each of these areas we shall consider the prospects for researchachievements and breakthroughs.,11. SUPPLEMENTARY NOTES,1995,*
Design and Implementation of Logical Database Languages.,Jeffrey D Ullman,Abstract: Studies were made of the prototype GLUE/NAIL system which is a deductivedatabase system; techniques for optimizing constraint maintenance in a distributedenvironment; approaches to nonmonotonic reasoning in databases; efficient main-memoryalgorithms for essential database operations; especially join; multway join and transitiveclosure; the problem of maintaining an instantiated view of data; magic-sets implementationtechniques; theory of logic programs; and object-oriented versus deductive databaseapproaches. Descriptors:* REASONING;* COMPUTER LOGIC; DATA BASES;ALGORITHMS; THEORY; PROGRAMMING LANGUAGES; MEMORY DEVICES. SubjectCategories: INFORMATION SCIENCE CYBERNETICS Distribution Statement: APPROVEDFOR PUBLIC RELEASE DEFENSE TECHNICAL INFORMATION CENTER 8725 John J …,*,1994,*
New Uses for Old Theory: Databases with Active Rules,JD ULLMAN,CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 …,第 3 回デ-タベ-スエンジニアリングフォ-ラム,1994,*
MORE ON RELATIONAL DATABASE-SYSTEMS,F BANCILHON; PA BERNSTEIN; M CAREY; D DEWITT; R FAGIN; H GARCIAMOLINA; JN GRAY; D LOMET; A SILBERSCHATZ; JD ULLMAN; G WIEDERHOLD; M ZEMANKOVA,*,COMMUNICATIONS OF THE ACM,1992,*
Design and Implementation of Parallel Algorithms,Jeffrey D Ullman,Abstract: Greg Plaxton 1989B won the best paper award at SPAA for his recent work onthree related problems; each highly fundamental:(1) Load balancing: given a distribution oftasks to processors; move the task tokens so each processor has an equal number oftasks;(2) Selection: Given n items and k between 1 and n; find the kth item in sorted order;and (3) Sorting: given n items distributed equally among p processors; sort the items.Descriptors:* ALGORITHMS;* PARALLEL PROCESSORS; SYSTEMS ENGINEERINGSubject Categories: COMPUTER PROGRAMMING AND SOFTWARE Distribution Statement:APPROVED FOR PUBLIC RELEASE DEFENSE TECHNICAL INFORMATION CENTER8725 John J. Kingman Road; Fort Belvoir; VA 22060-6218 1-800-CAL-DTIC (1-800-225-3842) ABOUT,*,1992,*
Selected database research at Stanford,Arthur Keller; Peter Rathmann; Jeff Ullman; Gio Wiederhold,Google; Inc. (search). SIGN IN SIGN UP. Selected database research at Stanford. Authors:Arthur Keller; Peter Rathmann; Jeff Ullman; Gio Wiederhold;,ACM SIGMOD Record,1990,*
Research into the Design and Implementation of Knowledge Base Systems,Jeffrey D Ullman,Abstract: The general goal of the work has been to develop the techniques needed toprocess queries; expressed as logic programs; efficiently. A system called NAIL wasdeveloped; bu mid-1989; to test out our ideas. It was fully declarative; which we found aninteresting challenge; and its implementation exposed a number of issues that lead toimportant new ideas and research. However; the full declarativeness proved too much of aburden in writing some applications that we hoped would be facilitated by a logic/databaselanguage; and NAIL was abandoned in favor of a new language; called GLUE; that islogical; but that allows for controlled-flow; sets as data values; aggregation operators suchas sums of average. NAIL now serves as the view facility for GLUE; and we are in theprocess of writing a NAIL-to-GLUE translator that will offer both nondeclarative …,*,1990,*
FOR FURTHER INFORMATION ON THESE COURSES; WRITE OR PHONE: Joleen Barnhill; Program Manager Western Institute in Computer Science (WICS),Ellis Horowitz; Anthony Wasserman; Zohar Manna; Amir Pneuli; Kenneth С Sevcik; Edward D Lazowska; John Zahorjan; Stefano Ceri; Jim Gray; Arthur Keller; Witold Litwin; Gio Wiederhold; Anoop Gupta; Monica Lam; David Gifford; Richard Kashid; Susan L Graham; John L Hennessy; Jeffrey D Ullman; David E Goldberg; John R Koza; William Clancey; John McDermott; David Kumelhart; Yoav Shoham; Lawrence Byrd; Fernando Pereira; Mark A Linton; Adele Goldberg; Kenneth S Rubin; Elizabeth Gibson,MODSIM II has the facilities you need to develop and maintain reusable code for largeprojects. Your programs can be divided into separately compiled modules; and commonconstructs can be imported from libraries that you define. Simulation constructs are built-in; ifyou need them.,COMPUTER,1990,*
